"Years","Run_1","Run_2","Run_3","Run_4","Run_5","Run_6","Run_7","Run_8","Run_9","Run_10","Run_11","Run_12","Run_13","Run_14","Run_15","Run_16"
2153,2023.40398788,2023.40398788,1918.17430356,1918.17430356,2023.40398788,2023.40398788,1918.17430356,1918.17430356,2003.66115602,2003.66115602,1863.60165272,1863.60165272,1965.39367918,1965.39367918,1757.0911982,1757.0911982
2154,2057.9805895,2057.9805895,1951.8108704,1951.8108704,2057.9805895,2057.9805895,1951.8108704,1951.8108704,2037.79946351,2037.79946351,1895.98805761,1895.98805761,1998.80929146,1998.80929146,1787.44292621,1787.44292621
2155,2092.86788841,2092.86788841,1985.77351593,1985.77351593,2092.86788841,2092.86788841,1985.77351593,1985.77351593,2072.24622572,2072.24622572,1928.69278352,1928.69278352,2032.52681569,2032.52681569,1818.09338181,1818.09338181
2156,2129.14785113,2129.14785113,2021.08893248,2021.08893248,2129.14785113,2129.14785113,2021.08893248,2021.08893248,2108.07205666,2108.07205666,1962.7110362,1962.7110362,2067.59590807,2067.59590807,1849.97940579,1849.97940579
2157,2165.7725169,2165.7725169,2056.76408714,2056.76408714,2165.7725169,2165.7725169,2056.76408714,2056.76408714,2144.23905778,2144.23905778,1997.0775656,1997.0775656,2102.99860845,2102.99860845,1882.19121459,1882.19121459
2158,2202.73709193,2202.73709193,2092.79529422,2092.79529422,2202.73709193,2202.73709193,2092.79529422,2092.79529422,2180.74308658,2180.74308658,2031.79048145,2031.79048145,2138.73104244,2138.73104244,1914.72759871,1914.72759871
2159,2240.03694841,2240.03694841,2129.17894732,2129.17894732,2240.03694841,2240.03694841,2129.17894732,2129.17894732,2217.58010116,2217.58010116,2066.84779185,2066.84779185,2174.78941756,2174.78941756,1947.58719852,1947.58719852
2160,2277.66762663,2277.66762663,2165.91153574,2165.91153574,2277.66762663,2277.66762663,2165.91153574,2165.91153574,2254.74617642,2254.74617642,2102.24745914,2102.24745914,2211.17004349,2211.17004349,1980.76857035,1980.76857035
2161,2316.80329269,2316.80329269,2204.110472,2204.110472,2316.80329269,2316.80329269,2204.110472,2204.110472,2293.40299721,2293.40299721,2139.07215776,2139.07215776,2249.01188441,2249.01188441,2015.29101945,2015.29101945
2162,2356.30750466,2356.30750466,2242.69641066,2242.69641066,2356.30750466,2356.30750466,2242.69641066,2242.69641066,2332.42520458,2332.42520458,2176.27325312,2176.27325312,2287.21128812,2287.21128812,2050.16636935,2050.16636935
2163,2396.17499017,2396.17499017,2281.66505404,2281.66505404,2396.17499017,2396.17499017,2281.66505404,2281.66505404,2371.80829266,2371.80829266,2213.8485704,2213.8485704,2325.76404402,2325.76404402,2085.39319619,2085.39319619
2164,2436.4006779,2436.4006779,2321.01225238,2321.01225238,2436.4006779,2436.4006779,2321.01225238,2321.01225238,2411.5478785,2411.5478785,2251.79586585,2251.79586585,2364.66604678,2364.66604678,2120.96996135,2120.96996135
2165,2476.97969503,2476.97969503,2360.73400844,2360.73400844,2476.97969503,2476.97969503,2360.73400844,2360.73400844,2451.6397161,2451.6397161,2290.1128777,2290.1128777,2403.9133142,2403.9133142,2156.89507236,2156.89507236
2166,2519.17253913,2519.17253913,2402.0329419,2402.0329419,2519.17253913,2519.17253913,2402.0329419,2402.0329419,2493.33069084,2493.33069084,2329.96421421,2329.96421421,2444.72822368,2444.72822368,2194.26468664,2194.26468664
2167,2561.75910174,2561.75910174,2443.74789491,2443.74789491,2561.75910174,2561.75910174,2443.74789491,2443.74789491,2535.412807,2535.412807,2370.22239883,2370.22239883,2485.92629828,2485.92629828,2232.0169074,2232.0169074
2168,2604.73361795,2604.73361795,2485.87395043,2485.87395043,2604.73361795,2604.73361795,2485.87395043,2485.87395043,2577.88118654,2577.88118654,2410.88498086,2410.88498086,2527.50298689,2527.50298689,2270.15011707,2270.15011707
2169,2648.09055824,2648.09055824,2528.40640475,2528.40640475,2648.09055824,2648.09055824,2528.40640475,2528.40640475,2620.7310955,2620.7310955,2451.94946879,2451.94946879,2569.45386614,2569.45386614,2308.66261509,2308.66261509
2170,2691.82462167,2691.82462167,2571.34076096,2571.34076096,2691.82462167,2691.82462167,2571.34076096,2571.34076096,2663.9579562,2663.9579562,2493.4133774,2493.4133774,2611.77465639,2611.77465639,2347.55267465,2347.55267465
2171,2737.2872037,2737.2872037,2615.96961908,2615.96961908,2737.2872037,2737.2872037,2615.96961908,2615.96961908,2708.89841243,2708.89841243,2536.52797793,2536.52797793,2655.7756238,2655.7756238,2387.99778201,2387.99778201
2172,2783.16980011,2783.16980011,2661.04508007,2661.04508007,2783.16980011,2783.16980011,2661.04508007,2661.04508007,2754.25712947,2754.25712947,2580.08212073,2580.08212073,2700.18686134,2700.18686134,2428.85777989,2428.85777989
2173,2829.46613901,2829.46613901,2706.56159193,2706.56159193,2829.46613901,2829.46613901,2706.56159193,2706.56159193,2800.02884771,2800.02884771,2624.07307972,2624.07307972,2745.0034743,2745.0034743,2470.13087482,2470.13087482
2174,2876.17021825,2876.17021825,2752.51387998,2752.51387998,2876.17021825,2876.17021825,2752.51387998,2752.51387998,2846.20847217,2846.20847217,2668.49811334,2668.49811334,2790.22071786,2790.22071786,2511.81522005,2511.81522005
2175,2923.27629432,2923.27629432,2798.89692951,2798.89692951,2923.27629432,2923.27629432,2798.89692951,2798.89692951,2892.79108314,2892.79108314,2713.35450843,2713.35450843,2835.83401122,2835.83401122,2553.90896862,2553.90896862
2176,2972.23130587,2972.23130587,2847.0982084,2847.0982084,2972.23130587,2972.23130587,2847.0982084,2847.0982084,2941.20773287,2941.20773287,2759.98507976,2759.98507976,2883.24608325,2883.24608325,2597.67557711,2597.67557711
2177,3021.63325934,3021.63325934,2895.77774606,2895.77774606,3021.63325934,3021.63325934,2895.77774606,2895.77774606,2990.07067416,2990.07067416,2807.08975425,2807.08975425,2931.09662403,2931.09662403,2641.89168317,2641.89168317
2178,3071.47536819,3071.47536819,2944.92934231,2944.92934231,3071.47536819,3071.47536819,2944.92934231,2944.92934231,3039.37426235,3039.37426235,2854.66553185,2854.66553185,2979.38039971,2979.38039971,2686.55534078,2686.55534078
2179,3121.75114965,3121.75114965,2994.54713691,2994.54713691,3121.75114965,3121.75114965,2994.54713691,2994.54713691,3089.11303715,3089.11303715,2902.70941964,2902.70941964,3028.0923478,3028.0923478,2731.66457837,2731.66457837
2180,3172.45440934,3172.45440934,3044.62558152,3044.62558152,3172.45440934,3172.45440934,3044.62558152,3044.62558152,3139.28173177,3139.28173177,2951.21847265,2951.21847265,3077.22758972,3077.22758972,2777.21744841,2777.21744841
2181,3225.13219908,3225.13219908,3096.65186324,3096.65186324,3225.13219908,3225.13219908,3096.65186324,3096.65186324,3191.4104012,3191.4104012,3001.63194775,3001.63194775,3128.2858462,3128.2858462,2824.5680651,2824.5680651
2182,3278.2834161,3278.2834161,3149.18804329,3149.18804329,3278.2834161,3278.2834161,3149.18804329,3149.18804329,3244.01327903,3244.01327903,3052.55501509,3052.55501509,3179.81090376,3179.81090376,2872.40435229,2872.40435229
2183,3331.90076966,3331.90076966,3202.22727481,3202.22727481,3331.90076966,3331.90076966,3202.22727481,3202.22727481,3297.08434819,3297.08434819,3103.98441172,3103.98441172,3231.79721138,3231.79721138,2920.72424912,2920.72424912
2184,3385.97730544,3385.97730544,3255.76311083,3255.76311083,3385.97730544,3385.97730544,3255.76311083,3255.76311083,3350.61779388,3350.61779388,3155.91690036,3155.91690036,3284.23940942,3284.23940942,2969.52569375,2969.52569375
2185,3440.506386,3440.506386,3309.78946575,3309.78946575,3440.506386,3440.506386,3309.78946575,3309.78946575,3404.60801119,3404.60801119,3208.34930752,3208.34930752,3337.13234053,3337.13234053,3018.80666988,3018.80666988
2186,3497.139342,3497.139342,3365.8977371,3365.8977371,3497.139342,3497.139342,3365.8977371,3365.8977371,3460.68827492,3460.68827492,3262.82194718,3262.82194718,3392.07688952,3392.07688952,3070.01640605,3070.01640605
2187,3554.26951387,3554.26951387,3422.54525372,3422.54525372,3554.26951387,3554.26951387,3422.54525372,3422.54525372,3517.26835955,3517.26835955,3317.83851893,3317.83851893,3447.51461465,3447.51461465,3121.74775451,3121.74775451
2188,3611.88915708,3611.88915708,3479.72455926,3479.72455926,3611.88915708,3611.88915708,3479.72455926,3479.72455926,3574.34192399,3574.34192399,3373.39553259,3373.39553259,3503.43970695,3503.43970695,3173.99860625,3173.99860625
2189,3669.99089258,3669.99089258,3537.42865151,3537.42865151,3669.99089258,3669.99089258,3537.42865151,3537.42865151,3631.90284333,3631.90284333,3429.48953562,3429.48953562,3559.84656516,3559.84656516,3226.76687042,3226.76687042
2190,3728.56768318,3728.56768318,3595.65093381,3595.65093381,3728.56768318,3728.56768318,3595.65093381,3595.65093381,3689.94521519,3689.94521519,3486.11714886,3486.11714886,3616.72980516,3616.72980516,3280.05051814,3280.05051814
2191,3789.37819932,3789.37819932,3656.0904527,3656.0904527,3789.37819932,3789.37819932,3656.0904527,3656.0904527,3750.20868514,3750.20868514,3544.92341606,3544.92341606,3675.79461891,3675.79461891,3335.39750691,3335.39750691
2192,3850.70234797,3850.70234797,3717.09157304,3717.09157304,3850.70234797,3850.70234797,3717.09157304,3717.09157304,3810.99069738,3810.99069738,3604.30238217,3604.30238217,3735.37259881,3735.37259881,3391.29784721,3391.29784721
2193,3912.53206563,3912.53206563,3778.64634372,3778.64634372,3912.53206563,3912.53206563,3778.64634372,3778.64634372,3872.28471187,3872.28471187,3664.25042209,3664.25042209,3795.45781424,3795.45781424,3447.7495078,3447.7495078
2194,3974.85967493,3974.85967493,3840.74731049,3840.74731049,3974.85967493,3974.85967493,3840.74731049,3840.74731049,3934.08441024,3934.08441024,3724.76394862,3724.76394862,3856.0445507,3856.0445507,3504.75048449,3504.75048449
2195,4037.67785729,4037.67785729,3903.38745801,3903.38745801,4037.67785729,4037.67785729,3903.38745801,3903.38745801,3996.3837009,3996.3837009,3785.83944627,3785.83944627,3917.12731781,3917.12731781,3562.29884171,3562.29884171
2196,4102.85318672,4102.85318672,3968.37448731,3968.37448731,4102.85318672,4102.85318672,3968.37448731,3968.37448731,4061.02931082,4061.02931082,3849.22809194,3849.22809194,3980.51638404,3980.51638404,3622.04279705,3622.04279705
2197,4168.54162568,4168.54162568,4033.92890342,4033.92890342,4168.54162568,4168.54162568,4033.92890342,4033.92890342,4126.1958546,4126.1958546,3913.20344911,3913.20344911,4044.4230483,4044.4230483,3682.35922253,3682.35922253
2198,4234.73509803,4234.73509803,4100.04253461,4100.04253461,4234.73509803,4234.73509803,4100.04253461,4100.04253461,4191.87687582,4191.87687582,3977.7619708,3977.7619708,4108.84155064,4108.84155064,3743.24640851,3743.24640851
2199,4301.42591603,4301.42591603,4166.70772517,4166.70772517,4301.42591603,4301.42591603,4166.70772517,4166.70772517,4258.06612716,4258.06612716,4042.90012592,4042.90012592,4173.76633797,4173.76633797,3804.70266087,3804.70266087
2200,4368.60674994,4368.60674994,4233.91727007,4233.91727007,4368.60674994,4368.60674994,4233.91727007,4233.91727007,4324.75757484,4324.75757484,4108.61443209,4108.61443209,4239.19207136,4239.19207136,3866.72634112,3866.72634112
2201,4440.20390451,4440.20390451,4305.38360093,4305.38360093,4440.20390451,4440.20390451,4305.38360093,4305.38360093,4395.91609344,4395.91609344,4178.72719265,4178.72719265,4309.03122801,4309.03122801,3932.99024438,3932.99024438
2202,4512.4652014,4512.4652014,4377.33189503,4377.33189503,4512.4652014,4512.4652014,4377.33189503,4377.33189503,4467.84448495,4467.84448495,4249.62274629,4249.62274629,4379.63306444,4379.63306444,4000.01333233,4000.01333233
2203,4585.39392499,4585.39392499,4449.80138464,4449.80138464,4585.39392499,4585.39392499,4449.80138464,4449.80138464,4540.50231234,4540.50231234,4321.21736426,4321.21736426,4450.95587026,4450.95587026,4067.7101898,4067.7101898
2204,4658.98976443,4658.98976443,4522.82007535,4522.82007535,4658.98976443,4658.98976443,4522.82007535,4522.82007535,4613.85319783,4613.85319783,4393.43755507,4393.43755507,4522.96168828,4522.96168828,4136.00455738,4136.00455738
2205,4733.24975853,4733.24975853,4596.40744427,4596.40744427,4733.24975853,4733.24975853,4596.40744427,4596.40744427,4687.8638235,4687.8638235,4466.21730686,4466.21730686,4595.615422,4595.615422,4204.82692976,4204.82692976
2206,4808.36754864,4808.36754864,4670.74927854,4670.74927854,4808.36754864,4808.36754864,4670.74927854,4670.74927854,4762.68018575,4762.68018575,4539.60717232,4539.60717232,4669.03061653,4669.03061653,4274.1386027,4274.1386027
2207,4883.95211808,4883.95211808,4745.52559213,4745.52559213,4883.95211808,4883.95211808,4745.52559213,4745.52559213,4837.92171877,4837.92171877,4613.3158727,4613.3158727,4742.85696654,4742.85696654,4343.73184727,4343.73184727
2208,4960.00038231,4960.00038231,4820.74086987,4820.74086987,4960.00038231,4960.00038231,4820.74086987,4820.74086987,4913.59798869,4913.59798869,4687.38292867,4687.38292867,4817.10504497,4817.10504497,4413.64788442,4413.64788442
2209,5036.50879506,5036.50879506,4896.3977688,4896.3977688,5036.50879506,5036.50879506,4896.3977688,4896.3977688,4989.71511544,4989.71511544,4761.83778573,4761.83778573,4891.78201034,4891.78201034,4483.91818623,4483.91818623
2210,5113.47348858,5113.47348858,4972.49753744,4972.49753744,5113.47348858,5113.47348858,4972.49753744,4972.49753744,5066.27679162,5066.27679162,4836.7026619,4836.7026619,4966.89253849,4966.89253849,4554.56701903,4554.56701903
2211,5193.18489845,5193.18489845,5051.28501247,5051.28501247,5193.18489845,5193.18489845,5051.28501247,5051.28501247,5145.55194159,5145.55194159,4914.1599842,4914.1599842,5044.66202014,5044.66202014,4627.65256219,4627.65256219
2212,5273.44210939,5273.44210939,5130.63448131,5130.63448131,5273.44210939,5273.44210939,5130.63448131,5130.63448131,5225.35988555,5225.35988555,4992.1418379,4992.1418379,5122.95366948,5122.95366948,4701.23093927,4701.23093927
2213,5354.23616738,5354.23616738,5210.53672849,5210.53672849,5354.23616738,5354.23616738,5210.53672849,5210.53672849,5305.69728707,5305.69728707,5070.65475974,5070.65475974,5201.76494952,5201.76494952,4775.31054785,4775.31054785
2214,5435.55858931,5435.55858931,5290.98323803,5290.98323803,5435.55858931,5435.55858931,5290.98323803,5290.98323803,5386.56018444,5386.56018444,5149.70292418,5149.70292418,5281.09264801,5281.09264801,4849.89734964,4849.89734964
2215,5517.40132077,5517.40132077,5371.96609763,5371.96609763,5517.40132077,5517.40132077,5371.96609763,5371.96609763,5467.94418473,5467.94418473,5229.2887069,5229.2887069,5360.93307889,5360.93307889,4924.99544072,4924.99544072
2216,5602.19045807,5602.19045807,5455.85647661,5455.85647661,5602.19045807,5602.19045807,5455.85647661,5455.85647661,5552.2525571,5552.2525571,5311.71727637,5311.71727637,5443.64307616,5443.64307616,5002.77764148,5002.77764148
2217,5687.58294196,5687.58294196,5540.38081512,5540.38081512,5687.58294196,5687.58294196,5540.38081512,5540.38081512,5637.16270218,5637.16270218,5394.77395918,5394.77395918,5526.94631938,5526.94631938,5081.16058303,5081.16058303
2218,5773.56764042,5773.56764042,5625.52632755,5625.52632755,5773.56764042,5773.56764042,5625.52632755,5625.52632755,5722.66676673,5722.66676673,5478.45525617,5478.45525617,5610.83561518,5610.83561518,5160.14244952,5160.14244952
2219,5860.13409404,5860.13409404,5711.28139487,5711.28139487,5860.13409404,5860.13409404,5711.28139487,5711.28139487,5808.75700661,5808.75700661,5562.75724701,5562.75724701,5695.30386426,5695.30386426,5239.72098286,5239.72098286
2220,5947.27244306,5947.27244306,5797.63538436,5797.63538436,5947.27244306,5947.27244306,5797.63538436,5797.63538436,5895.42583144,5895.42583144,5647.67574147,5647.67574147,5780.34410829,5780.34410829,5319.89363586,5319.89363586
2221,6037.55386051,6037.55386051,5887.1014444,5887.1014444,6037.55386051,6037.55386051,5887.1014444,5887.1014444,5985.22066305,5985.22066305,5735.65516073,5735.65516073,5868.45453093,5868.45453093,5402.96438132,5402.96438132
2222,6128.49024859,6128.49024859,5977.25993109,5977.25993109,6128.49024859,6128.49024859,5977.25993109,5977.25993109,6075.67439753,6075.67439753,5824.33653667,5824.33653667,5957.21694803,5957.21694803,5486.71337048,5486.71337048
2223,6220.06913968,6220.06913968,6068.09663459,6068.09663459,6220.06913968,6220.06913968,6068.09663459,6068.09663459,6166.77702648,6166.77702648,5913.71267274,5913.71267274,6046.62201007,6046.62201007,5571.13515101,5571.13515101
2224,6312.27879281,6312.27879281,6159.59856898,6159.59856898,6312.27879281,6312.27879281,6159.59856898,6159.59856898,6258.51889345,6258.51889345,6003.77653541,6003.77653541,6136.66071897,6136.66071897,5656.22444033,5656.22444033
2225,6405.10811867,6405.10811867,6251.75378914,6251.75378914,6405.10811867,6405.10811867,6251.75378914,6251.75378914,6350.89069463,6350.89069463,6094.52128572,6094.52128572,6227.32442866,6227.32442866,5741.97615537,5741.97615537
2226,6501.28078708,6501.28078708,6347.22685632,6347.22685632,6501.28078708,6501.28078708,6347.22685632,6347.22685632,6446.59159279,6446.59159279,6188.5404337,6188.5404337,6321.26027983,6321.26027983,5830.83520132,5830.83520132
2227,6598.15846369,6598.15846369,6443.44799417,6443.44799417,6598.15846369,6598.15846369,6443.44799417,6443.44799417,6543.00483244,6543.00483244,6283.3267753,6283.3267753,6415.90322483,6415.90322483,5920.44170018,5920.44170018
2228,6695.72751266,6695.72751266,6540.40187501,6540.40187501,6695.72751266,6695.72751266,6540.40187501,6540.40187501,6640.11898201,6640.11898201,6378.87129854,6378.87129854,6511.24255388,6511.24255388,6010.78858167,6010.78858167
2229,6793.97506059,6793.97506059,6638.07440721,6638.07440721,6793.97506059,6793.97506059,6638.07440721,6638.07440721,6737.92305832,6737.92305832,6475.16533667,6475.16533667,6607.2680111,6607.2680111,6101.86914118,6101.86914118
2230,6892.88892254,6892.88892254,6736.45255743,6736.45255743,6892.88892254,6892.88892254,6736.45255743,6736.45255743,6836.40651432,6836.40651432,6572.20056622,6572.20056622,6703.96978121,6703.96978121,6193.67703437,6193.67703437
2231,6995.35235716,6995.35235716,6838.36016704,6838.36016704,6995.35235716,6995.35235716,6838.36016704,6838.36016704,6938.42747682,6938.42747682,6672.72779831,6672.72779831,6804.15117802,6804.15117802,6288.80622837,6288.80622837
2232,7098.57059128,7098.57059128,6941.07119955,6941.07119955,7098.57059128,7098.57059128,6941.07119955,6941.07119955,7041.2133064,7041.2133064,6774.08538139,6774.08538139,6905.09415346,6905.09415346,6384.75089851,6384.75089851
2233,7202.52884877,7202.52884877,7044.56917915,7044.56917915,7202.52884877,7202.52884877,7044.56917915,7044.56917915,7144.75138169,7144.75138169,6876.26303707,6876.26303707,7006.78690539,7006.78690539,6481.50299196,6481.50299196
2234,7307.21315586,7307.21315586,7148.8388937,7148.8388937,7307.21315586,7307.21315586,7148.8388937,7148.8388937,7249.02958227,7249.02958227,6979.25089542,6979.25089542,7109.21814074,7109.21814074,6579.05489209,6579.05489209
2235,7412.61026668,7412.61026668,7253.86621844,7253.86621844,7412.61026668,7412.61026668,7253.86621844,7253.86621844,7354.03627251,7354.03627251,7083.03948482,7083.03948482,7212.37705807,7212.37705807,6677.39940437,6677.39940437
2236,7521.77022894,7521.77022894,7362.64191447,7362.64191447,7521.77022894,7521.77022894,7362.64191447,7362.64191447,7462.79587722,7462.79587722,7190.54492384,7190.54492384,7319.23047466,7319.23047466,6779.28750226,6779.28750226
2237,7631.73509141,7631.73509141,7472.27667587,7472.27667587,7631.73509141,7631.73509141,7472.27667587,7472.27667587,7572.37306508,7572.37306508,7298.94392054,7298.94392054,7426.90059755,7426.90059755,6882.06044363,6882.06044363
2238,7742.48894276,7742.48894276,7582.75282861,7582.75282861,7742.48894276,7742.48894276,7582.75282861,7582.75282861,7682.75409729,7682.75409729,7408.22507272,7408.22507272,7535.37462844,7535.37462844,6985.70940246,6985.70940246
2239,7854.01671786,7854.01671786,7694.05400304,7694.05400304,7854.01671786,7854.01671786,7694.05400304,7694.05400304,7793.92577498,7793.92577498,7518.37741366,7518.37741366,7644.64031852,7644.64031852,7090.22602068,7090.22602068
2240,7966.30412165,7966.30412165,7806.16495568,7806.16495568,7966.30412165,7966.30412165,7806.16495568,7806.16495568,7905.87542182,7905.87542182,7629.39040117,7629.39040117,7754.6859496,7754.6859496,7195.60239316,7195.60239316
2241,8082.57540013,8082.57540013,7922.2511438,7922.2511438,8082.57540013,8082.57540013,7922.2511438,7922.2511438,8021.80131793,8021.80131793,7744.3536505,7744.3536505,7868.6494144,7868.6494144,7304.75467957,7304.75467957
2242,8199.70232082,8199.70232082,8039.25249004,8039.25249004,8199.70232082,8199.70232082,8039.25249004,8039.25249004,8138.59824207,8138.59824207,7860.27447125,7860.27447125,7983.48601535,7983.48601535,7414.86362256,7414.86362256
2243,8317.6678367,8317.6678367,8157.15009053,8157.15009053,8317.6678367,8317.6678367,8157.15009053,8157.15009053,8256.25134946,8256.25134946,7977.14034249,7977.14034249,8099.1819904,8099.1819904,7525.9196902,7525.9196902
2244,8436.45579194,8436.45579194,8275.92639015,8275.92639015,8436.45579194,8436.45579194,8275.92639015,8275.92639015,8374.74636958,8374.74636958,8094.93919311,8094.93919311,8215.72416224,8215.72416224,7637.91383685,7637.91383685
2245,8556.05084357,8556.05084357,8395.56500134,8395.56500134,8556.05084357,8556.05084357,8395.56500134,8395.56500134,8494.06958815,8494.06958815,8213.65939201,8213.65939201,8333.09991894,8333.09991894,7750.83748954,7750.83748954
2246,8679.85913924,8679.85913924,8519.4141407,8519.4141407,8679.85913924,8679.85913924,8519.4141407,8519.4141407,8617.60101027,8617.60101027,8336.57258282,8336.57258282,8454.62613886,8454.62613886,7867.78058808,7867.78058808
2247,8804.57469645,8804.57469645,8644.23502358,8644.23502358,8804.57469645,8804.57469645,8644.23502358,8644.23502358,8742.05793905,8742.05793905,8460.50842033,8460.50842033,8577.08364781,8577.08364781,7985.75520103,7985.75520103
2248,8930.17932604,8930.17932604,8770.00749384,8770.00749384,8930.17932604,8930.17932604,8770.00749384,8770.00749384,8867.42440403,8867.42440403,8585.45320815,8585.45320815,8700.45772167,8700.45772167,8104.75109936,8104.75109936
2249,9056.65577407,9056.65577407,8896.71278561,8896.71278561,9056.65577407,9056.65577407,8896.71278561,8896.71278561,8993.6850413,8993.6850413,8711.39370744,8711.39370744,8824.7342542,8824.7342542,8224.75855232,8224.75855232
2250,9183.98764155,9183.98764155,9024.33333905,9024.33333905,9183.98764155,9183.98764155,9024.33333905,9024.33333905,9120.82507497,9120.82507497,8838.31712894,8838.31712894,8949.89973731,8949.89973731,8345.76831581,8345.76831581
2251,9315.77090506,9315.77090506,9156.40842367,9156.40842367,9315.77090506,9315.77090506,9156.40842367,9156.40842367,9252.41434952,9252.41434952,8969.68596984,8969.68596984,9079.45822448,9079.45822448,8471.0530932,8471.0530932
2252,9448.51408989,9448.51408989,9289.51228785,9289.51228785,9448.51408989,9448.51408989,9289.51228785,9289.51228785,9384.98481157,9384.98481157,9102.14358587,9102.14358587,9210.00816954,9210.00816954,8597.44765785,8597.44765785
2253,9582.19785068,9582.19785068,9423.6235,9423.6235,9582.19785068,9582.19785068,9423.6235,9423.6235,9518.51932298,9518.51932298,9235.67500523,9235.67500523,9341.53386755,9341.53386755,8724.94105649,8724.94105649
2254,9716.80381939,9716.80381939,9558.72205294,9558.72205294,9716.80381939,9716.80381939,9558.72205294,9558.72205294,9653.00138316,9653.00138316,9370.26571623,9370.26571623,9474.0202633,9474.0202633,8853.52284136,8853.52284136
2255,9852.31452317,9852.31452317,9694.78917801,9694.78917801,9852.31452317,9852.31452317,9694.78917801,9694.78917801,9788.41511003,9788.41511003,9505.90166136,9505.90166136,9607.45293128,9607.45293128,8983.18306088,8983.18306088
2256,9992.52398436,9992.52398436,9835.56377951,9835.56377951,9992.52398436,9992.52398436,9835.56377951,9835.56377951,9928.52861135,9928.52861135,9646.24536698,9646.24536698,9745.53163844,9745.53163844,9117.38662604,9117.38662604
2257,10133.7471668,10133.7471668,9977.42451042,9977.42451042,10133.7471668,10133.7471668,9977.42451042,9977.42451042,10069.6802476,10069.6802476,9787.74481027,9787.74481027,9884.66419011,9884.66419011,9252.7818727,9252.7818727
2258,10275.9635475,10275.9635475,10120.3486355,10120.3486355,10275.9635475,10275.9635475,10120.3486355,10120.3486355,10211.8516514,10211.8516514,9930.38360461,9930.38360461,10024.833865,10024.833865,9389.35706621,9389.35706621
2259,10419.1536199,10419.1536199,10264.3148675,10264.3148675,10419.1536199,10419.1536199,10264.3148675,10264.3148675,10355.0251231,10355.0251231,10074.1458207,10074.1458207,10166.0246223,10166.0246223,9527.10097978,9527.10097978
2260,10563.2988106,10563.2988106,10409.3031814,10409.3031814,10563.2988106,10563.2988106,10409.3031814,10409.3031814,10499.1836107,10499.1836107,10219.0159829,10219.0159829,10308.2210814,10308.2210814,9666.00288756,9666.00288756
2261,10712.3996303,10712.3996303,10559.2609191,10559.2609191,10712.3996303,10712.3996303,10559.2609191,10559.2609191,10648.3021545,10648.3021545,10368.8661037,10368.8661037,10455.3275544,10455.3275544,9809.72977024,9809.72977024
2262,10862.5691534,10862.5691534,10710.3622187,10710.3622187,10862.5691534,10862.5691534,10710.3622187,10710.3622187,10798.517017,10798.517017,10519.9393404,10519.9393404,10603.5526015,10603.5526015,9954.73391851,9954.73391851
2263,11013.7856505,11013.7856505,10862.5830052,10862.5830052,11013.7856505,11013.7856505,10862.5830052,10862.5830052,10949.8085212,10949.8085212,10672.2177091,10672.2177091,10752.878433,10752.878433,10101.0027262,10101.0027262
2264,11166.0284442,11166.0284442,11015.9006618,11015.9006618,11166.0284442,11166.0284442,11015.9006618,11015.9006618,11102.1576862,11102.1576862,10825.683675,10825.683675,10903.2879693,10903.2879693,10248.524092,10248.524092
2265,11319.2778249,11319.2778249,11170.2938472,11170.2938472,11319.2778249,11319.2778249,11170.2938472,11170.2938472,11255.5462074,11255.5462074,10980.3201506,10980.3201506,11054.7648203,11054.7648203,10397.2864149,10397.2864149
2266,11477.749476,11477.749476,11329.9273678,11329.9273678,11477.749476,11477.749476,11329.9273678,11329.9273678,11414.1649829,11414.1649829,11140.2183654,11140.2183654,11211.4269848,11211.4269848,10551.1690366,10551.1690366
2267,11637.3459845,11637.3459845,11490.7616363,11490.7616363,11637.3459845,11637.3459845,11490.7616363,11490.7616363,11573.9393712,11573.9393712,11301.4068452,11301.4068452,11369.2748424,11369.2748424,10706.4181008,10706.4181008
2268,11798.0443794,11798.0443794,11652.7711925,11652.7711925,11798.0443794,11798.0443794,11652.7711925,11652.7711925,11734.848285,11734.848285,11463.8657804,11463.8657804,11528.2894656,11528.2894656,10863.020004,10863.020004
2269,11959.8227722,11959.8227722,11815.9320295,11815.9320295,11959.8227722,11959.8227722,11815.9320295,11815.9320295,11896.8713611,11896.8713611,11627.5757956,11627.5757956,11688.4526659,11688.4526659,11020.9616379,11020.9616379
2270,12122.6602741,12122.6602741,11980.2214161,11980.2214161,12122.6602741,12122.6602741,11980.2214161,11980.2214161,12059.9889398,12059.9889398,11792.5179502,11792.5179502,11849.7469722,11849.7469722,11180.2303877,11180.2303877
2271,12290.9967035,12290.9967035,12150.0309049,12150.0309049,12290.9967035,12290.9967035,12150.0309049,12150.0309049,12228.6169893,12228.6169893,11963.0127076,11963.0127076,12016.5135615,12016.5135615,11344.9287128,11344.9287128
2272,12460.5152657,12460.5152657,12321.0976691,12321.0976691,12460.5152657,12460.5152657,12321.0976691,12321.0976691,12398.4608339,12398.4608339,12134.8637617,12134.8637617,12184.5353195,12184.5353195,11511.0859737,11511.0859737
2273,12631.1917052,12631.1917052,12493.3948069,12493.3948069,12631.1917052,12631.1917052,12493.3948069,12493.3948069,12569.4978548,12569.4978548,12308.0491965,12308.0491965,12353.7920944,12353.7920944,11678.6874015,11678.6874015
