"Years","Run_1","Run_2","Run_3","Run_4","Run_5","Run_6","Run_7","Run_8","Run_9","Run_10","Run_11","Run_12","Run_13","Run_14","Run_15","Run_16"
2081,1172.788056,1172.788056,1172.788056,1172.788056,1172.788056,1172.788056,1172.788056,1172.788056,1207.31278281,1207.31278281,1204.30175423,1204.30175423,1412.91923948,1412.91923948,1408.3204826,1408.3204826
2082,1175.936582,1175.936582,1175.936582,1175.936582,1175.936582,1175.936582,1175.936582,1175.936582,1213.12266342,1213.12266342,1210.02432768,1210.02432768,1421.63887986,1421.63887986,1416.90200857,1416.90200857
2083,1179.085108,1179.085108,1179.085108,1179.085108,1179.085108,1179.085108,1179.085108,1179.085108,1218.84251914,1218.84251914,1215.65664502,1215.65664502,1430.20430722,1430.20430722,1425.32866827,1425.32866827
2084,1182.233634,1182.233634,1182.233634,1182.233634,1182.233634,1182.233634,1182.233634,1182.233634,1224.46720039,1224.46720039,1221.19368023,1221.19368023,1438.61155616,1438.61155616,1433.59668432,1433.59668432
2085,1185.38216,1185.38216,1185.38216,1185.38216,1185.38216,1185.38216,1185.38216,1185.38216,1229.99160542,1229.99160542,1226.63046002,1226.63046002,1446.85695895,1446.85695895,1441.70258755,1441.70258755
2086,1187.939644,1187.939644,1187.939644,1187.939644,1187.939644,1187.939644,1187.939644,1187.939644,1235.41051163,1235.41051163,1231.96189579,1231.96189579,1454.93674184,1454.93674184,1449.64281333,1449.64281333
2087,1190.497128,1190.497128,1190.497128,1190.497128,1190.497128,1190.497128,1190.497128,1190.497128,1240.71841606,1240.71841606,1237.18262742,1237.18262742,1462.84614517,1462.84614517,1457.41282232,1457.41282232
2088,1193.054612,1193.054612,1193.054612,1193.054612,1193.054612,1193.054612,1193.054612,1193.054612,1245.90986718,1245.90986718,1242.28735232,1242.28735232,1470.58014177,1470.58014177,1465.00781705,1465.00781705
2089,1195.612096,1195.612096,1195.612096,1195.612096,1195.612096,1195.612096,1195.612096,1195.612096,1250.97946153,1250.97946153,1247.27082095,1247.27082095,1478.1341521,1478.1341521,1472.42345857,1472.42345857
2090,1198.16958,1198.16958,1198.16958,1198.16958,1198.16958,1198.16958,1198.16958,1198.16958,1255.92184971,1255.92184971,1252.12784252,1252.12784252,1485.50389018,1485.50389018,1479.65571101,1479.65571101
2091,1200.019624,1200.019624,1200.019624,1200.019624,1200.019624,1200.019624,1200.019624,1200.019624,1260.73079337,1260.73079337,1256.85235526,1256.85235526,1492.68418914,1492.68418914,1486.69968424,1486.69968424
2092,1201.869668,1201.869668,1201.869668,1201.869668,1201.869668,1201.869668,1201.869668,1201.869668,1265.39977079,1265.39977079,1261.43802382,1261.43802382,1499.66886508,1499.66886508,1493.54948295,1493.54948295
2093,1203.719712,1203.719712,1203.719712,1203.719712,1203.719712,1203.719712,1203.719712,1203.719712,1269.92305224,1269.92305224,1265.87929909,1265.87929909,1506.45219259,1506.45219259,1500.19966266,1500.19966266
2094,1205.569756,1205.569756,1205.569756,1205.569756,1205.569756,1205.569756,1205.569756,1205.569756,1274.29495222,1274.29495222,1270.17068084,1270.17068084,1513.02889843,1513.02889843,1506.64524123,1506.64524123
2095,1207.4198,1207.4198,1207.4198,1207.4198,1207.4198,1207.4198,1207.4198,1207.4198,1278.50984797,1278.50984797,1274.30673565,1274.30673565,1519.39402348,1519.39402348,1512.88155897,1512.88155897
2096,1208.433156,1208.433156,1208.433156,1208.433156,1208.433156,1208.433156,1208.433156,1208.433156,1282.56037453,1282.56037453,1278.28032145,1278.28032145,1525.54088629,1525.54088629,1518.90228177,1518.90228177
2097,1209.446512,1209.446512,1209.446512,1209.446512,1209.446512,1209.446512,1209.446512,1209.446512,1286.43888275,1286.43888275,1282.08402246,1282.08402246,1531.46177429,1531.46177429,1524.70005691,1524.70005691
2098,1210.459868,1210.459868,1210.459868,1210.459868,1210.459868,1210.459868,1210.459868,1210.459868,1290.13934259,1290.13934259,1285.7120206,1285.7120206,1537.15025738,1537.15025738,1530.26878464,1530.26878464
2099,1211.473224,1211.473224,1211.473224,1211.473224,1211.473224,1211.473224,1211.473224,1211.473224,1293.65576666,1293.65576666,1289.15854437,1289.15854437,1542.60037148,1542.60037148,1535.60284036,1535.60284036
2100,1212.48658,1212.48658,1212.48658,1212.48658,1212.48658,1212.48658,1212.48658,1212.48658,1296.98224188,1296.98224188,1292.41789956,1292.41789956,1547.80649436,1547.80649436,1540.69694835,1540.69694835
2101,1212.688818,1212.688818,1212.688818,1212.688818,1212.688818,1212.688818,1212.688818,1212.688818,1300.12813173,1300.12813173,1295.49939136,1295.49939136,1552.77782906,1552.77782906,1545.5602716,1545.5602716
2102,1212.891056,1212.891056,1212.891056,1212.891056,1212.891056,1212.891056,1212.891056,1212.891056,1303.10142796,1303.10142796,1298.41096418,1298.41096418,1557.51752034,1557.51752034,1550.19589618,1550.19589618
2103,1213.093294,1213.093294,1213.093294,1213.093294,1213.093294,1213.093294,1213.093294,1213.093294,1305.89518152,1305.89518152,1301.14589459,1301.14589459,1562.0120641,1562.0120641,1554.59062556,1554.59062556
2104,1213.295532,1213.295532,1213.295532,1213.295532,1213.295532,1213.295532,1213.295532,1213.295532,1308.50291713,1308.50291713,1303.69793027,1303.69793027,1566.25187148,1566.25187148,1558.73519471,1558.73519471
2105,1213.49777,1213.49777,1213.49777,1213.49777,1213.49777,1213.49777,1213.49777,1213.49777,1310.91839685,1310.91839685,1306.061056,1306.061056,1570.23003623,1570.23003623,1562.62303478,1562.62303478
2106,1212.747348,1212.747348,1212.747348,1212.747348,1212.747348,1212.747348,1212.747348,1212.747348,1313.13345827,1313.13345827,1308.22737215,1308.22737215,1573.9390749,1573.9390749,1566.24706456,1566.24706456
2107,1211.996926,1211.996926,1211.996926,1211.996926,1211.996926,1211.996926,1211.996926,1211.996926,1315.13975811,1315.13975811,1310.18880549,1310.18880549,1577.37142374,1577.37142374,1569.60013593,1569.60013593
2108,1211.246504,1211.246504,1211.246504,1211.246504,1211.246504,1211.246504,1211.246504,1211.246504,1316.93096672,1316.93096672,1311.93926035,1311.93926035,1580.52160165,1580.52160165,1572.67713659,1572.67713659
2109,1210.496082,1210.496082,1210.496082,1210.496082,1210.496082,1210.496082,1210.496082,1210.496082,1318.5008838,1318.5008838,1313.47276943,1313.47276943,1583.38473465,1583.38473465,1575.47356628,1575.47356628
2110,1209.74566,1209.74566,1209.74566,1209.74566,1209.74566,1209.74566,1209.74566,1209.74566,1319.84346275,1319.84346275,1314.7835171,1314.7835171,1585.95630764,1585.95630764,1577.98528551,1577.98528551
2111,1207.894454,1207.894454,1207.894454,1207.894454,1207.894454,1207.894454,1207.894454,1207.894454,1320.94949937,1320.94949937,1315.86259503,1315.86259503,1588.22858366,1588.22858366,1580.20502755,1580.20502755
2112,1206.043248,1206.043248,1206.043248,1206.043248,1206.043248,1206.043248,1206.043248,1206.043248,1321.8095898,1321.8095898,1316.70090144,1316.70090144,1590.19288473,1590.19288473,1582.12459403,1582.12459403
2113,1204.192042,1204.192042,1204.192042,1204.192042,1204.192042,1204.192042,1204.192042,1204.192042,1322.41745188,1322.41745188,1317.29239287,1317.29239287,1591.84320881,1591.84320881,1583.7383752,1583.7383752
2114,1202.340836,1202.340836,1202.340836,1202.340836,1202.340836,1202.340836,1202.340836,1202.340836,1322.76688909,1322.76688909,1317.6311086,1317.6311086,1593.17378444,1593.17378444,1585.04099277,1585.04099277
2115,1200.48963,1200.48963,1200.48963,1200.48963,1200.48963,1200.48963,1200.48963,1200.48963,1322.85183746,1322.85183746,1317.7112161,1317.7112161,1594.17900659,1594.17900659,1586.02723292,1586.02723292
2116,1197.375128,1197.375128,1197.375128,1197.375128,1197.375128,1197.375128,1197.375128,1197.375128,1322.66147772,1322.66147772,1317.52222713,1317.52222713,1594.84839286,1594.84839286,1586.68714838,1586.68714838
2117,1194.260626,1194.260626,1194.260626,1194.260626,1194.260626,1194.260626,1194.260626,1194.260626,1322.18482074,1322.18482074,1317.05348757,1317.05348757,1595.17056397,1595.17056397,1587.00990257,1587.00990257
2118,1191.146124,1191.146124,1191.146124,1191.146124,1191.146124,1191.146124,1191.146124,1191.146124,1321.41552127,1321.41552127,1316.29888575,1316.29888575,1595.13837092,1595.13837092,1586.98874835,1586.98874835
2119,1188.031622,1188.031622,1188.031622,1188.031622,1188.031622,1188.031622,1188.031622,1188.031622,1320.34729695,1320.34729695,1315.25236725,1315.25236725,1594.74489098,1594.74489098,1586.6171625,1586.6171625
2120,1184.91712,1184.91712,1184.91712,1184.91712,1184.91712,1184.91712,1184.91712,1184.91712,1318.97400254,1318.97400254,1313.90800714,1313.90800714,1593.98340788,1593.98340788,1585.88882257,1585.88882257
2121,1180.39117,1180.39117,1180.39117,1180.39117,1180.39117,1180.39117,1180.39117,1180.39117,1317.28602021,1317.28602021,1312.25647956,1312.25647956,1592.84366042,1592.84366042,1584.79396733,1584.79396733
2122,1175.86522,1175.86522,1175.86522,1175.86522,1175.86522,1175.86522,1175.86522,1175.86522,1315.27351849,1315.27351849,1310.28824558,1310.28824558,1591.31454677,1591.31454677,1583.32199847,1583.32199847
2123,1171.33927,1171.33927,1171.33927,1171.33927,1171.33927,1171.33927,1171.33927,1171.33927,1312.93010514,1312.93010514,1307.99712324,1307.99712324,1589.38806136,1589.38806136,1581.46530099,1581.46530099
2124,1166.81332,1166.81332,1166.81332,1166.81332,1166.81332,1166.81332,1166.81332,1166.81332,1310.24950906,1310.24950906,1305.37704138,1305.37704138,1587.05650771,1587.05650771,1579.21656126,1579.21656126
2125,1162.28737,1162.28737,1162.28737,1162.28737,1162.28737,1162.28737,1162.28737,1162.28737,1307.22563746,1307.22563746,1302.42209489,1302.42209489,1584.31245991,1584.31245991,1576.56872546,1576.56872546
2126,1158.07488,1158.07488,1158.07488,1158.07488,1158.07488,1158.07488,1158.07488,1158.07488,1304.03835963,1304.03835963,1299.308117,1299.308117,1581.33475275,1581.33475275,1573.69484996,1573.69484996
2127,1153.86239,1153.86239,1153.86239,1153.86239,1153.86239,1153.86239,1153.86239,1153.86239,1300.85933271,1300.85933271,1296.20281021,1296.20281021,1578.29939053,1578.29939053,1570.76512063,1570.76512063
2128,1149.6499,1149.6499,1149.6499,1149.6499,1149.6499,1149.6499,1149.6499,1149.6499,1297.680394,1297.680394,1293.09810895,1293.09810895,1575.20407506,1575.20407506,1567.77734073,1567.77734073
2129,1145.43741,1145.43741,1145.43741,1145.43741,1145.43741,1145.43741,1145.43741,1145.43741,1294.49729187,1294.49729187,1289.9897919,1289.9897919,1572.04994042,1572.04994042,1564.73265,1564.73265
2130,1141.22492,1141.22492,1141.22492,1141.22492,1141.22492,1141.22492,1141.22492,1141.22492,1291.30685414,1291.30685414,1286.87470128,1286.87470128,1568.8442551,1568.8442551,1561.63685698,1561.63685698
2131,1137.160178,1137.160178,1137.160178,1137.160178,1137.160178,1137.160178,1137.160178,1137.160178,1288.10473696,1288.10473696,1283.74853967,1283.74853967,1565.61601507,1565.61601507,1558.51850357,1558.51850357
2132,1133.095436,1133.095436,1133.095436,1133.095436,1133.095436,1133.095436,1133.095436,1133.095436,1284.88723209,1284.88723209,1280.60763674,1280.60763674,1562.36593936,1562.36593936,1555.37977868,1555.37977868
2133,1129.030694,1129.030694,1129.030694,1129.030694,1129.030694,1129.030694,1129.030694,1129.030694,1281.65274531,1281.65274531,1277.45039097,1277.45039097,1559.09229684,1559.09229684,1552.21891825,1552.21891825
2134,1124.965952,1124.965952,1124.965952,1124.965952,1124.965952,1124.965952,1124.965952,1124.965952,1278.39993385,1278.39993385,1274.27544897,1274.27544897,1555.79372506,1555.79372506,1549.03453727,1549.03453727
2135,1120.90121,1120.90121,1120.90121,1120.90121,1120.90121,1120.90121,1120.90121,1120.90121,1275.12768722,1275.12768722,1271.08168648,1271.08168648,1552.46912119,1552.46912119,1545.82550839,1545.82550839
2136,1116.89146,1116.89146,1116.89146,1116.89146,1116.89146,1116.89146,1116.89146,1116.89146,1271.83327397,1271.83327397,1267.86639813,1267.86639813,1549.11579061,1549.11579061,1542.58917154,1542.58917154
2137,1112.88171,1112.88171,1112.88171,1112.88171,1112.88171,1112.88171,1112.88171,1112.88171,1268.51429398,1268.51429398,1264.62720613,1264.62720613,1545.73139498,1545.73139498,1539.32321943,1539.32321943
2138,1108.87196,1108.87196,1108.87196,1108.87196,1108.87196,1108.87196,1108.87196,1108.87196,1265.1702739,1265.1702739,1261.36361698,1261.36361698,1542.31551808,1542.31551808,1536.02720572,1536.02720572
2139,1104.86221,1104.86221,1104.86221,1104.86221,1104.86221,1104.86221,1104.86221,1104.86221,1261.80080441,1261.80080441,1258.07520089,1258.07520089,1538.86780568,1538.86780568,1532.70074596,1532.70074596
2140,1100.85246,1100.85246,1100.85246,1100.85246,1100.85246,1100.85246,1100.85246,1100.85246,1258.40555405,1258.40555405,1254.76160515,1254.76160515,1535.38797539,1535.38797539,1529.34352683,1529.34352683
2141,1096.843396,1096.843396,1096.843396,1096.843396,1096.843396,1096.843396,1096.843396,1096.843396,1254.98238931,1254.98238931,1251.42071771,1251.42071771,1531.87395141,1531.87395141,1525.95350463,1525.95350463
2142,1092.834332,1092.834332,1092.834332,1092.834332,1092.834332,1092.834332,1092.834332,1092.834332,1251.52938809,1251.52938809,1248.05063558,1248.05063558,1528.32387353,1528.32387353,1522.52884935,1522.52884935
2143,1088.825268,1088.825268,1088.825268,1088.825268,1088.825268,1088.825268,1088.825268,1088.825268,1248.04651425,1248.04651425,1244.65129931,1244.65129931,1524.73775285,1524.73775285,1519.06954052,1519.06954052
2144,1084.816204,1084.816204,1084.816204,1084.816204,1084.816204,1084.816204,1084.816204,1084.816204,1244.53372595,1244.53372595,1241.22264434,1241.22264434,1521.11558774,1521.11558774,1515.57554565,1515.57554565
2145,1080.80714,1080.80714,1080.80714,1080.80714,1080.80714,1080.80714,1080.80714,1080.80714,1240.99100281,1240.99100281,1237.7646274,1237.7646274,1517.45738814,1517.45738814,1512.04684376,1512.04684376
2146,1076.764944,1076.764944,1076.764944,1076.764944,1076.764944,1076.764944,1076.764944,1076.764944,1237.41642128,1237.41642128,1234.275346,1234.275346,1513.76126525,1513.76126525,1508.4815804,1508.4815804
2147,1072.722748,1072.722748,1072.722748,1072.722748,1072.722748,1072.722748,1072.722748,1072.722748,1233.80822091,1233.80822091,1230.75305859,1230.75305859,1510.02548919,1510.02548919,1504.87805824,1504.87805824
2148,1068.680552,1068.680552,1068.680552,1068.680552,1068.680552,1068.680552,1068.680552,1068.680552,1230.16654505,1230.16654505,1227.19788449,1227.19788449,1506.25021817,1506.25021817,1501.23640481,1501.23640481
2149,1064.638356,1064.638356,1064.638356,1064.638356,1064.638356,1064.638356,1064.638356,1064.638356,1226.49150719,1226.49150719,1223.60991386,1223.60991386,1502.43557488,1502.43557488,1497.55671289,1497.55671289
2150,1060.59616,1060.59616,1060.59616,1060.59616,1060.59616,1060.59616,1060.59616,1060.59616,1222.78322344,1222.78322344,1219.98923943,1219.98923943,1498.58167591,1498.58167591,1493.83906906,1493.83906906
2151,1056.49798,1056.49798,1056.49798,1056.49798,1056.49798,1056.49798,1056.49798,1056.49798,1219.03983474,1219.03983474,1216.33402334,1216.33402334,1494.68666685,1494.68666685,1490.08165567,1490.08165567
