"Years","Run_1","Run_2","Run_3","Run_4","Run_5","Run_6","Run_7","Run_8","Run_9","Run_10","Run_11","Run_12","Run_13","Run_14","Run_15","Run_16"
2045,1.80442269016,1.80442269016,1.80442269016,1.80442269016,1.80442269016,1.80442269016,1.80442269016,1.80442269016,1.67774464836,1.67774464836,1.67653050507,1.67653050507,1.81795193647,1.81795193647,1.81648370508,1.81648370508
2046,1.82261900275,1.82261900275,1.82261900275,1.82261900275,1.82261900275,1.82261900275,1.82261900275,1.82261900275,1.69933081553,1.69933081553,1.69802381406,1.69802381406,1.84827437885,1.84827437885,1.84668880577,1.84668880577
2047,1.84066489877,1.84066489877,1.84066489877,1.84066489877,1.84066489877,1.84066489877,1.84066489877,1.84066489877,1.72096767197,1.72096767197,1.71956514011,1.71956514011,1.87858192362,1.87858192362,1.87687563119,1.87687563119
2048,1.85858587046,1.85858587046,1.85858587046,1.85858587046,1.85858587046,1.85858587046,1.85858587046,1.85858587046,1.7426418546,1.7426418546,1.74114117341,1.74114117341,1.90883637483,1.90883637483,1.90700607692,1.90700607692
2049,1.87640191505,1.87640191505,1.87640191505,1.87640191505,1.87640191505,1.87640191505,1.87640191505,1.87640191505,1.76433949299,1.76433949299,1.76273809793,1.76273809793,1.93900183456,1.93900183456,1.93704432961,1.93704432961
2050,1.89412873077,1.89412873077,1.89412873077,1.89412873077,1.89412873077,1.89412873077,1.89412873077,1.89412873077,1.78604654872,1.78604654872,1.78434193099,1.78434193099,1.96904520188,1.96904520188,1.96695736708,1.96695736708
2051,1.911746862,1.911746862,1.911746862,1.911746862,1.911746862,1.911746862,1.911746862,1.911746862,1.80772973559,1.80772973559,1.80591942222,1.80591942222,1.99891675878,1.99891675878,1.99669552292,1.99669552292
2052,1.92924362422,1.92924362422,1.92924362422,1.92924362422,1.92924362422,1.92924362422,1.92924362422,1.92924362422,1.82937594993,1.82937594993,1.82745742997,1.82745742997,2.02862102886,2.02862102886,2.0262566043,2.0262566043
2053,1.94663843131,1.94663843131,1.94663843131,1.94663843131,1.94663843131,1.94663843131,1.94663843131,1.94663843131,1.85099599366,1.85099599366,1.84896672141,1.84896672141,2.05829512914,2.05829512914,2.05577361135,2.05577361135
2054,1.96394652038,1.96394652038,1.96394652038,1.96394652038,1.96394652038,1.96394652038,1.96394652038,1.96394652038,1.87259518078,1.87259518078,1.87045259552,1.87045259552,2.08802730584,2.08802730584,2.08533996851,2.08533996851
2055,1.98117986072,1.98117986072,1.98117986072,1.98117986072,1.98117986072,1.98117986072,1.98117986072,1.98117986072,1.8941748278,1.8941748278,1.89191636923,1.89191636923,2.11784658547,2.11784658547,2.11498780996,2.11498780996
2056,1.99830752518,1.99830752518,1.99830752518,1.99830752518,1.99830752518,1.99830752518,1.99830752518,1.99830752518,1.91572047657,1.91572047657,1.91334359283,1.91334359283,2.14773509017,2.14773509017,2.14470116601,2.14470116601
2057,2.01530869911,2.01530869911,2.01530869911,2.01530869911,2.01530869911,2.01530869911,2.01530869911,2.01530869911,1.9372216323,1.9372216323,1.93472377448,1.93472377448,2.17766156417,2.17766156417,2.17444994094,2.17444994094
2058,2.03220438977,2.03220438977,2.03220438977,2.03220438977,2.03220438977,2.03220438977,2.03220438977,2.03220438977,1.95868042804,1.95868042804,1.95605905915,1.95605905915,2.20759863731,2.20759863731,2.20420746238,2.20420746238
2059,2.0490110724,2.0490110724,2.0490110724,2.0490110724,2.0490110724,2.0490110724,2.0490110724,2.0490110724,1.98009608074,1.98009608074,1.97734868703,1.97734868703,2.23751270177,2.23751270177,2.23394052872,2.23394052872
2060,2.06574167681,2.06574167681,2.06574167681,2.06574167681,2.06574167681,2.06574167681,2.06574167681,2.06574167681,2.00146564604,2.00146564604,1.99858974644,1.99858974644,2.26736796126,2.26736796126,2.26361356354,2.26361356354
2061,2.08234666118,2.08234666118,2.08234666118,2.08234666118,2.08234666118,2.08234666118,2.08234666118,2.08234666118,2.0227685301,2.0227685301,2.01976168015,2.01976168015,2.29711276844,2.29711276844,2.29317501616,2.29317501616
2062,2.09879225419,2.09879225419,2.09879225419,2.09879225419,2.09879225419,2.09879225419,2.09879225419,2.09879225419,2.04398965215,2.04398965215,2.04084943623,2.04084943623,2.32670353877,2.32670353877,2.32258130731,2.32258130731
2063,2.11510719858,2.11510719858,2.11510719858,2.11510719858,2.11510719858,2.11510719858,2.11510719858,2.11510719858,2.06513068114,2.06513068114,2.06185471934,2.06185471934,2.35611651728,2.35611651728,2.35180864032,2.35180864032
2064,2.1313140112,2.1313140112,2.1313140112,2.1313140112,2.1313140112,2.1313140112,2.1313140112,2.1313140112,2.08619076792,2.08619076792,2.08277672569,2.08277672569,2.38532888401,2.38532888401,2.38083413007,2.38083413007
2065,2.14743033863,2.14743033863,2.14743033863,2.14743033863,2.14743033863,2.14743033863,2.14743033863,2.14743033863,2.10716718058,2.10716718058,2.10361277705,2.10361277705,2.4143195095,2.4143195095,2.40963657173,2.40963657173
2066,2.16339063315,2.16339063315,2.16339063315,2.16339063315,2.16339063315,2.16339063315,2.16339063315,2.16339063315,2.12803669468,2.12803669468,2.12433970636,2.12433970636,2.44305017488,2.44305017488,2.43817766553,2.43817766553
2067,2.1791502109,2.1791502109,2.1791502109,2.1791502109,2.1791502109,2.1791502109,2.1791502109,2.1791502109,2.1487821994,2.1487821994,2.14494045362,2.14494045362,2.47149168567,2.47149168567,2.4664281256,2.4664281256
2068,2.19474744154,2.19474744154,2.19474744154,2.19474744154,2.19474744154,2.19474744154,2.19474744154,2.19474744154,2.1694065715,2.1694065715,2.16541795331,2.16541795331,2.49963746358,2.49963746358,2.49438129002,2.49438129002
2069,2.21021236281,2.21021236281,2.21021236281,2.21021236281,2.21021236281,2.21021236281,2.21021236281,2.21021236281,2.18991007996,2.18991007996,2.18577254158,2.18577254158,2.52748085208,2.52748085208,2.52203043346,2.52203043346
2070,2.22556849519,2.22556849519,2.22556849519,2.22556849519,2.22556849519,2.22556849519,2.22556849519,2.22556849519,2.21029102296,2.21029102296,2.20600259217,2.20600259217,2.5550156181,2.5550156181,2.54936927107,2.54936927107
2071,2.24073413446,2.24073413446,2.24073413446,2.24073413446,2.24073413446,2.24073413446,2.24073413446,2.24073413446,2.23052427286,2.23052427286,2.22608305737,2.22608305737,2.58221421313,2.58221421313,2.57637021735,2.57637021735
2072,2.25565362435,2.25565362435,2.25565362435,2.25565362435,2.25565362435,2.25565362435,2.25565362435,2.25565362435,2.25059115055,2.25059115055,2.24599533398,2.24599533398,2.60905714005,2.60905714005,2.60301374402,2.60301374402
2073,2.27037587598,2.27037587598,2.27037587598,2.27037587598,2.27037587598,2.27037587598,2.27037587598,2.27037587598,2.27049585046,2.27049585046,2.26574369968,2.26574369968,2.6355490682,2.6355490682,2.62930450705,2.62930450705
2074,2.28493916408,2.28493916408,2.28493916408,2.28493916408,2.28493916408,2.28493916408,2.28493916408,2.28493916408,2.29023977431,2.29023977431,2.28532964883,2.28532964883,2.66169310933,2.66169310933,2.65524562628,2.65524562628
2075,2.29937344382,2.29937344382,2.29937344382,2.29937344382,2.29937344382,2.29937344382,2.29937344382,2.29937344382,2.30982219662,2.30982219662,2.30475255707,2.30475255707,2.68749142768,2.68749142768,2.68083929545,2.68083929545
2076,2.3135798666,2.3135798666,2.3135798666,2.3135798666,2.3135798666,2.3135798666,2.3135798666,2.3135798666,2.32921615894,2.32921615894,2.32398557233,2.32398557233,2.71292095664,2.71292095664,2.70606249583,2.70606249583
2077,2.32749110954,2.32749110954,2.32749110954,2.32749110954,2.32749110954,2.32749110954,2.32749110954,2.32749110954,2.34840139603,2.34840139603,2.343008535,2.343008535,2.73796594803,2.73796594803,2.73089953735,2.73089953735
2078,2.34116738242,2.34116738242,2.34116738242,2.34116738242,2.34116738242,2.34116738242,2.34116738242,2.34116738242,2.36738318868,2.36738318868,2.36182683924,2.36182683924,2.76263656319,2.76263656319,2.75536065737,2.75536065737
2079,2.35465579067,2.35465579067,2.35465579067,2.35465579067,2.35465579067,2.35465579067,2.35465579067,2.35465579067,2.386163839,2.386163839,2.38044290963,2.38044290963,2.7869403748,2.7869403748,2.77945352458,2.77945352458
2080,2.36799318995,2.36799318995,2.36799318995,2.36799318995,2.36799318995,2.36799318995,2.36799318995,2.36799318995,2.40474336719,2.40474336719,2.39885689721,2.39885689721,2.81088310608,2.81088310608,2.80318397785,2.80318397785
2081,2.38106221127,2.38106221127,2.38106221127,2.38106221127,2.38106221127,2.38106221127,2.38106221127,2.38106221127,2.42309292351,2.42309292351,2.41704008931,2.41704008931,2.83444197437,2.83444197437,2.82652936733,2.82652936733
2082,2.3937828794,2.3937828794,2.3937828794,2.3937828794,2.3937828794,2.3937828794,2.3937828794,2.3937828794,2.44119054605,2.44119054605,2.43497066423,2.43497066423,2.85760119667,2.85760119667,2.84947405471,2.84947405471
2083,2.40622751628,2.40622751628,2.40622751628,2.40622751628,2.40622751628,2.40622751628,2.40622751628,2.40622751628,2.45904231313,2.45904231313,2.45265484848,2.45265484848,2.88037290216,2.88037290216,2.87203032896,2.87203032896
2084,2.41845269653,2.41845269653,2.41845269653,2.41845269653,2.41845269653,2.41845269653,2.41845269653,2.41845269653,2.47665115565,2.47665115565,2.47009572978,2.47009572978,2.90276602804,2.90276602804,2.89420730332,2.89420730332
2085,2.43050267789,2.43050267789,2.43050267789,2.43050267789,2.43050267789,2.43050267789,2.43050267789,2.43050267789,2.49401758231,2.49401758231,2.48729398161,2.48729398161,2.92478715507,2.92478715507,2.91601175061,2.91601175061
2086,2.44223990073,2.44223990073,2.44223990073,2.44223990073,2.44223990073,2.44223990073,2.44223990073,2.44223990073,2.51111076977,2.51111076977,2.50421895269,2.50421895269,2.94641160851,2.94641160851,2.93741920338,2.93741920338
2087,2.4535705296,2.4535705296,2.4535705296,2.4535705296,2.4535705296,2.4535705296,2.4535705296,2.4535705296,2.52790693131,2.52790693131,2.52084703604,2.52084703604,2.96762167209,2.96762167209,2.95841216666,2.95841216666
2088,2.46457992797,2.46457992797,2.46457992797,2.46457992797,2.46457992797,2.46457992797,2.46457992797,2.46457992797,2.5444126427,2.5444126427,2.53718499543,2.53718499543,2.98842965887,2.98842965887,2.97900318699,2.97900318699
2089,2.47533486947,2.47533486947,2.47533486947,2.47533486947,2.47533486947,2.47533486947,2.47533486947,2.47533486947,2.56063118218,2.56063118218,2.5532363049,2.5532363049,3.00884435984,3.00884435984,2.99920130112,2.99920130112
2090,2.48588758761,2.48588758761,2.48588758761,2.48588758761,2.48588758761,2.48588758761,2.48588758761,2.48588758761,2.57656327996,2.57656327996,2.56900189782,2.56900189782,3.02887194224,3.02887194224,3.01901293479,3.01901293479
2091,2.49607833785,2.49607833785,2.49607833785,2.49607833785,2.49607833785,2.49607833785,2.49607833785,2.49607833785,2.59217603928,2.59217603928,2.58444908902,2.58444908902,3.04848493478,3.04848493478,3.03841088924,3.03841088924
2092,2.50579796918,2.50579796918,2.50579796918,2.50579796918,2.50579796918,2.50579796918,2.50579796918,2.50579796918,2.60744369564,2.60744369564,2.59955233877,2.59955233877,3.06766290863,3.06766290863,3.05737502624,3.05737502624
2093,2.51514596261,2.51514596261,2.51514596261,2.51514596261,2.51514596261,2.51514596261,2.51514596261,2.51514596261,2.62237300064,2.62237300064,2.61431863184,2.61431863184,3.08641756171,3.08641756171,3.07591734442,3.07591734442
2094,2.52420013572,2.52420013572,2.52420013572,2.52420013572,2.52420013572,2.52420013572,2.52420013572,2.52420013572,2.63696727564,2.63696727564,2.62875152953,2.62875152953,3.10475688392,3.10475688392,3.0940461435,3.0940461435
2095,2.53302136192,2.53302136192,2.53302136192,2.53302136192,2.53302136192,2.53302136192,2.53302136192,2.53302136192,2.651227181,2.651227181,2.6428519387,2.6428519387,3.12268609463,3.12268609463,3.11176696273,3.11176696273
2096,2.54142528906,2.54142528906,2.54142528906,2.54142528906,2.54142528906,2.54142528906,2.54142528906,2.54142528906,2.66511760569,2.66511760569,2.65658500463,2.65658500463,3.14017463506,3.14017463506,3.1290495775,3.1290495775
2097,2.54928566636,2.54928566636,2.54928566636,2.54928566636,2.54928566636,2.54928566636,2.54928566636,2.54928566636,2.67861059453,2.67861059453,2.66992304836,2.66992304836,3.1571990844,3.1571990844,3.14587092586,3.14587092586
2098,2.55671735561,2.55671735561,2.55671735561,2.55671735561,2.55671735561,2.55671735561,2.55671735561,2.55671735561,2.69171270114,2.69171270114,2.68287290828,2.68287290828,3.17377014638,3.17377014638,3.16224207957,3.16224207957
2099,2.56381020958,2.56381020958,2.56381020958,2.56381020958,2.56381020958,2.56381020958,2.56381020958,2.56381020958,2.70442693509,2.70442693509,2.69543788419,2.69543788419,3.18989469761,3.18989469761,3.17817028979,3.17817028979
2100,2.57063452001,2.57063452001,2.57063452001,2.57063452001,2.57063452001,2.57063452001,2.57063452001,2.57063452001,2.71675354492,2.71675354492,2.70761852041,2.70761852041,3.20557674892,3.20557674892,3.19365995013,3.19365995013
2101,2.57681663982,2.57681663982,2.57681663982,2.57681663982,2.57681663982,2.57681663982,2.57681663982,2.57681663982,2.72845604236,2.72845604236,2.71917859588,2.71917859588,3.22058312303,3.22058312303,3.20847823419,3.20847823419
2102,2.58209658472,2.58209658472,2.58209658472,2.58209658472,2.58209658472,2.58209658472,2.58209658472,2.58209658472,2.73937333641,2.73937333641,2.72995717346,2.72995717346,3.23475381752,3.23475381752,3.22246534781,3.22246534781
2103,2.58666529856,2.58666529856,2.58666529856,2.58666529856,2.58666529856,2.58666529856,2.58666529856,2.58666529856,2.74959652867,2.74959652867,2.74004551909,2.74004551909,3.24817889862,3.24817889862,3.23571155307,3.23571155307
2104,2.59067215289,2.59067215289,2.59067215289,2.59067215289,2.59067215289,2.59067215289,2.59067215289,2.59067215289,2.75919434982,2.75919434982,2.74951256437,2.74951256437,3.26092529727,3.26092529727,3.24828400651,3.24828400651
2105,2.59423400305,2.59423400305,2.59423400305,2.59423400305,2.59423400305,2.59423400305,2.59423400305,2.59423400305,2.76821814669,2.76821814669,2.75840988598,2.75840988598,3.27304301807,3.27304301807,3.26023297286,3.26023297286
2106,2.59718693247,2.59718693247,2.59718693247,2.59718693247,2.59718693247,2.59718693247,2.59718693247,2.59718693247,2.77667521709,2.77667521709,2.76674503946,2.76674503946,3.28453905802,3.28453905802,3.27156574949,3.27156574949
2107,2.59942168657,2.59942168657,2.59942168657,2.59942168657,2.59942168657,2.59942168657,2.59942168657,2.59942168657,2.78456998235,2.78456998235,2.77452274076,2.77452274076,3.29541873182,3.29541873182,3.28228800408,3.28228800408
2108,2.60108757201,2.60108757201,2.60108757201,2.60108757201,2.60108757201,2.60108757201,2.60108757201,2.60108757201,2.79193092313,2.79193092313,2.78177178328,2.78177178328,3.30571217582,3.30571217582,3.29243025501,3.29243025501
2109,2.6023013984,2.6023013984,2.6023013984,2.6023013984,2.6023013984,2.6023013984,2.6023013984,2.6023013984,2.79877782624,2.79877782624,2.78851227772,2.78851227772,3.31544149888,3.31544149888,3.30201501487,3.30201501487
2110,2.60315455745,2.60315455745,2.60315455745,2.60315455745,2.60315455745,2.60315455745,2.60315455745,2.60315455745,2.80512370073,2.80512370073,2.79475756625,2.79475756625,3.32462265525,3.32462265525,3.31105866166,3.31105866166
2111,2.60342943046,2.60342943046,2.60342943046,2.60342943046,2.60342943046,2.60342943046,2.60342943046,2.60342943046,2.81094775534,2.81094775534,2.80048720648,2.80048720648,3.33323837696,3.33323837696,3.31954437858,3.31954437858
2112,2.60297668454,2.60297668454,2.60297668454,2.60297668454,2.60297668454,2.60297668454,2.60297668454,2.60297668454,2.8162314909,2.8162314909,2.80568308474,2.80568308474,3.34127422722,3.34127422722,3.32745823029,3.32745823029
2113,2.60194506838,2.60194506838,2.60194506838,2.60194506838,2.60194506838,2.60194506838,2.60194506838,2.60194506838,2.82098312889,2.82098312889,2.81035381736,2.81035381736,3.34874244041,3.34874244041,3.3348129678,3.3348129678
2114,2.60045095464,2.60045095464,2.60045095464,2.60045095464,2.60045095464,2.60045095464,2.60045095464,2.60045095464,2.82520637776,2.82520637776,2.81450350955,2.81450350955,3.35565060989,3.35565060989,3.34161670774,3.34161670774
2115,2.59858539271,2.59858539271,2.59858539271,2.59858539271,2.59858539271,2.59858539271,2.59858539271,2.59858539271,2.82890140143,2.82890140143,2.81813272424,2.81813272424,3.36200271154,3.36200271154,3.34787395713,3.34787395713
2116,2.59609120708,2.59609120708,2.59609120708,2.59609120708,2.59609120708,2.59609120708,2.59609120708,2.59609120708,2.83203859883,2.83203859883,2.8212122744,2.8212122744,3.36777300286,3.36777300286,3.35355952775,3.35355952775
2117,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.59279015351,2.83459124368,2.83459124368,2.82371589682,2.82371589682,3.37293885633,3.37293885633,3.35865140897,3.35865140897
2118,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.58884405844,2.83655891608,2.83655891608,2.82564364169,2.82564364169,3.37750357208,3.37750357208,3.36315352866,3.36315352866
2119,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.58437950782,2.83793814159,2.83793814159,2.82699250135,2.82699250135,3.38146699245,3.38146699245,3.36706635646,3.36706635646
2120,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.5794955237,2.83872300667,2.83872300667,2.82775702758,2.82775702758,3.38482624823,3.38482624823,3.37038765348,3.37038765348
2121,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.57390229137,2.83888013484,2.83888013484,2.82790431876,2.82790431876,3.3875508872,3.3875508872,3.37308761482,3.37308761482
2122,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.56739766125,2.83837991248,2.83837991248,2.82740527354,2.82740527354,3.38961427815,3.38961427815,3.37514030629,3.37514030629
2123,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.56015986227,2.83721806977,2.83721806977,2.82625614062,2.82625614062,3.39101473725,3.39101473725,3.37654475243,3.37654475243
2124,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.55232826145,2.83538753348,2.83538753348,2.82445036385,2.82445036385,3.39174739948,3.39174739948,3.37729680031,3.37729680031
2125,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.54401182875,2.83287896434,2.83287896434,2.8219791212,2.8219791212,3.39180488957,3.39180488957,3.3773897941,3.3773897941
2126,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.53535053531,2.82968632191,2.82968632191,2.818836359,2.818836359,3.39117805843,3.39117805843,3.37681466562,3.37681466562
2127,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.52645049859,2.8259058863,2.8259058863,2.81511646386,2.81511646386,3.38994380434,3.38994380434,3.37564608132,3.37564608132
2128,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.51734467993,2.82165333342,2.82165333342,2.81093322675,2.81093322675,3.38820104116,3.38820104116,3.37398071096,3.37398071096
2129,2.50805883418,2.50805883418,2.50805883418,2.50805883418,2.50805883418,2.50805883418,2.50805883418,2.50805883418,2.81701677991,2.81701677991,2.80637330683,2.80637330683,3.38602696016,3.38602696016,3.37189401333,3.37189401333
2130,2.49861307865,2.49861307865,2.49861307865,2.49861307865,2.49861307865,2.49861307865,2.49861307865,2.49861307865,2.81206361419,2.81206361419,2.80150295954,2.80150295954,3.38348270469,3.38348270469,3.3694456579,3.3694456579
2131,2.48912225797,2.48912225797,2.48912225797,2.48912225797,2.48912225797,2.48912225797,2.48912225797,2.48912225797,2.80690697531,2.80690697531,2.79643444664,2.79643444664,3.38068532719,3.38068532719,3.3667508592,3.3667508592
2132,2.4796691232,2.4796691232,2.4796691232,2.4796691232,2.4796691232,2.4796691232,2.4796691232,2.4796691232,2.80162873674,2.80162873674,2.79124897664,2.79124897664,3.37772687703,3.37772687703,3.3639008345,3.3639008345
2133,2.47022737788,2.47022737788,2.47022737788,2.47022737788,2.47022737788,2.47022737788,2.47022737788,2.47022737788,2.79623496434,2.79623496434,2.7859520997,2.7859520997,3.37462169783,3.37462169783,3.3609093957,3.3609093957
2134,2.46077642844,2.46077642844,2.46077642844,2.46077642844,2.46077642844,2.46077642844,2.46077642844,2.46077642844,2.79072971318,2.79072971318,2.78054746634,2.78054746634,3.37138042132,3.37138042132,3.35778675393,3.35778675393
2135,2.45130014108,2.45130014108,2.45130014108,2.45130014108,2.45130014108,2.45130014108,2.45130014108,2.45130014108,2.78511556186,2.78511556186,2.7750373366,2.7750373366,3.36801087549,3.36801087549,3.35454040474,3.35454040474
2136,2.44185328793,2.44185328793,2.44185328793,2.44185328793,2.44185328793,2.44185328793,2.44185328793,2.44185328793,2.77944705462,2.77944705462,2.76947600822,2.76947600822,3.36457186001,3.36457186001,3.35122889066,3.35122889066
2137,2.43247378142,2.43247378142,2.43247378142,2.43247378142,2.43247378142,2.43247378142,2.43247378142,2.43247378142,2.77376141516,2.77376141516,2.76390052961,2.76390052961,3.36110420941,3.36110420941,3.34789286647,3.34789286647
2138,2.42312931523,2.42312931523,2.42312931523,2.42312931523,2.42312931523,2.42312931523,2.42312931523,2.42312931523,2.76803816312,2.76803816312,2.75829028442,2.75829028442,3.35759039361,3.35759039361,3.34451466345,3.34451466345
2139,2.41379459217,2.41379459217,2.41379459217,2.41379459217,2.41379459217,2.41379459217,2.41379459217,2.41379459217,2.76226097828,2.76226097828,2.75262884235,2.75262884235,3.35401647822,3.35401647822,3.34108023509,3.34108023509
