"Years","Run_1","Run_2","Run_3","Run_4","Run_5","Run_6","Run_7","Run_8","Run_9","Run_10","Run_11","Run_12","Run_13","Run_14","Run_15","Run_16"
2150,2006.39514459,2006.39514459,1971.39433437,1971.39433437,2006.39514459,2006.39514459,1971.39433437,1971.39433437,2001.08035889,2001.08035889,1956.1298513,1956.1298513,1989.92497391,1989.92497391,1923.01635722,1923.01635722
2151,2040.86853939,2040.86853939,2005.50562167,2005.50562167,2040.86853939,2040.86853939,2005.50562167,2005.50562167,2035.41398685,2035.41398685,1989.83183831,1989.83183831,2024.03493652,2024.03493652,1956.0540456,1956.0540456
2152,2075.65913229,2075.65913229,2039.93909635,2039.93909635,2075.65913229,2075.65913229,2039.93909635,2039.93909635,2070.06382646,2070.06382646,2023.85291602,2023.85291602,2058.45918602,2058.45918602,1989.40512961,1989.40512961
2153,2110.7617229,2110.7617229,2074.68965347,2074.68965347,2110.7617229,2110.7617229,2074.68965347,2074.68965347,2105.02470601,2105.02470601,2058.18806012,2058.18806012,2093.19256797,2093.19256797,2023.06463157,2023.06463157
2154,2146.17132802,2146.17132802,2109.75242608,2109.75242608,2146.17132802,2146.17132802,2109.75242608,2109.75242608,2140.29168215,2140.29168215,2092.83251736,2092.83251736,2128.23016064,2128.23016064,2057.02785897,2057.02785897
2155,2181.88317355,2181.88317355,2145.12277208,2145.12277208,2181.88317355,2181.88317355,2145.12277208,2145.12277208,2175.86002962,2175.86002962,2127.78178604,2127.78178604,2163.56726393,2163.56726393,2091.29038214,2091.29038214
2156,2219.04175889,2219.04175889,2181.92616551,2181.92616551,2219.04175889,2219.04175889,2181.92616551,2181.92616551,2212.8710869,2212.8710869,2164.15223287,2164.15223287,2200.33874097,2200.33874097,2126.94934227,2126.94934227
2157,2256.53751729,2256.53751729,2219.07198396,2219.07198396,2256.53751729,2256.53751729,2219.07198396,2219.07198396,2250.21832602,2250.21832602,2200.86197501,2200.86197501,2237.44428155,2237.44428155,2162.941309,2162.941309
2158,2294.36490808,2294.36490808,2256.55484661,2256.55484661,2294.36490808,2294.36490808,2256.55484661,2256.55484661,2287.89624268,2287.89624268,2237.90573417,2237.90573417,2274.87840921,2274.87840921,2199.26108262,2199.26108262
2159,2332.51861804,2332.51861804,2294.36961088,2294.36961088,2332.51861804,2332.51861804,2294.36961088,2294.36961088,2325.89957448,2325.89957448,2275.27851298,2275.27851298,2312.63589358,2312.63589358,2235.9037579,2235.9037579
2160,2370.9935537,2370.9935537,2332.51136166,2332.51136166,2370.9935537,2370.9935537,2332.51136166,2332.51136166,2364.22329022,2364.22329022,2312.97557555,2312.97557555,2350.71173893,2350.71173893,2272.864702,2272.864702
2161,2411.01830436,2411.01830436,2372.18907528,2372.18907528,2411.01830436,2411.01830436,2372.18907528,2372.18907528,2404.09248613,2404.09248613,2352.19581166,2352.19581166,2390.32402443,2390.32402443,2311.321971,2311.321971
2162,2451.40235585,2451.40235585,2412.23189184,2412.23189184,2451.40235585,2451.40235585,2412.23189184,2412.23189184,2444.32003615,2444.32003615,2391.77812834,2391.77812834,2430.29238679,2430.29238679,2350.13454372,2350.13454372
2163,2492.13978084,2492.13978084,2452.63409493,2452.63409493,2492.13978084,2492.13978084,2452.63409493,2452.63409493,2484.90006096,2484.90006096,2431.71694537,2431.71694537,2470.61098578,2470.61098578,2389.29695237,2389.29695237
2164,2533.22489218,2533.22489218,2493.39021072,2493.39021072,2533.22489218,2533.22489218,2493.39021072,2493.39021072,2525.82693797,2525.82693797,2472.00697409,2472.00697409,2511.27424192,2511.27424192,2428.80403365,2428.80403365
2165,2574.65223539,2574.65223539,2534.49499903,2534.49499903,2574.65223539,2574.65223539,2534.49499903,2534.49499903,2567.09529033,2567.09529033,2512.64319827,2512.64319827,2552.27682477,2552.27682477,2468.65090706,2468.65090706
2166,2617.73847647,2617.73847647,2577.24497107,2577.24497107,2617.73847647,2617.73847647,2577.24497107,2577.24497107,2610.01795184,2610.01795184,2554.91104031,2554.91104031,2594.92398424,2594.92398424,2510.10047791,2510.10047791
2167,2661.20736486,2661.20736486,2620.38417959,2620.38417959,2661.20736486,2661.20736486,2620.38417959,2620.38417959,2653.32241998,2653.32241998,2597.56538108,2597.56538108,2637.95055219,2637.95055219,2551.92939684,2551.92939684
2168,2705.05256492,2705.05256492,2663.9065428,2663.9065428,2705.05256492,2705.05256492,2663.9065428,2663.9065428,2697.00241998,2697.00241998,2640.60031245,2640.60031245,2681.35030495,2681.35030495,2594.13190402,2594.13190402
2169,2749.26799509,2749.26799509,2707.80622781,2707.80622781,2749.26799509,2749.26799509,2707.80622781,2707.80622781,2741.05194979,2741.05194979,2684.0102304,2684.0102304,2725.11729544,2725.11729544,2636.70255611,2636.70255611
2170,2793.84782052,2793.84782052,2752.07764327,2752.07764327,2793.84782052,2793.84782052,2752.07764327,2752.07764327,2785.46526874,2785.46526874,2727.78981583,2727.78981583,2769.24584115,2769.24584115,2679.63620473,2679.63620473
2171,2840.20128712,2840.20128712,2798.10939528,2798.10939528,2840.20128712,2840.20128712,2798.10939528,2798.10939528,2831.6474458,2831.6474458,2773.31556465,2773.31556465,2815.13283483,2815.13283483,2724.28506896,2724.28506896
2172,2886.9617311,2886.9617311,2844.55571006,2844.55571006,2886.9617311,2886.9617311,2844.55571006,2844.55571006,2878.235935,2878.235935,2819.25362414,2819.25362414,2861.42366493,2861.42366493,2769.33884827,2769.33884827
2173,2934.12239198,2934.12239198,2891.4101178,2891.4101178,2934.12239198,2934.12239198,2891.4101178,2891.4101178,2925.2240509,2925.2240509,2865.59773974,2865.59773974,2908.11171019,2908.11171019,2814.7914752,2814.7914752
2174,2981.67677812,2981.67677812,2938.66640514,2938.66640514,2981.67677812,2981.67677812,2938.66640514,2938.66640514,2972.60539763,2972.60539763,2912.34197459,2912.34197459,2955.19064272,2955.19064272,2860.6372121,2860.6372121
2175,3029.61865937,3029.61865937,2986.31860923,2986.31860923,3029.61865937,3029.61865937,2986.31860923,2986.31860923,3020.37385707,3020.37385707,2959.48069035,2959.48069035,3002.6544155,3002.6544155,2906.87062961,2906.87062961
2176,3079.45443152,3079.45443152,3035.85206872,3035.85206872,3079.45443152,3079.45443152,3035.85206872,3035.85206872,3070.03130045,3070.03130045,3008.48608269,3008.48608269,3051.99610657,3051.99610657,2954.93781298,2954.93781298
2177,3129.72198722,3129.72198722,3085.82608508,3085.82608508,3129.72198722,3129.72198722,3085.82608508,3085.82608508,3120.12011673,3120.12011673,3057.9304958,3057.9304958,3101.76666986,3101.76666986,3003.43653165,3003.43653165
2178,3180.41413421,3180.41413421,3136.23378785,3136.23378785,3180.41413421,3180.41413421,3136.23378785,3136.23378785,3170.63320429,3170.63320429,3107.80732032,3107.80732032,3151.95908243,3151.95908243,3052.36040627,3052.36040627
2179,3231.52396425,3231.52396425,3187.06857124,3187.06857124,3231.52396425,3231.52396425,3187.06857124,3187.06857124,3221.56376828,3221.56376828,3158.11027882,3158.11027882,3202.56663193,3202.56663193,3101.70340132,3101.70340132
2180,3283.0448457,3283.0448457,3238.32408954,3238.32408954,3283.0448457,3283.0448457,3238.32408954,3238.32408954,3272.90530817,3272.90530817,3208.83340622,3208.83340622,3253.58290353,3253.58290353,3151.45980356,3151.45980356
2181,3336.58479276,3336.58479276,3291.58696291,3291.58696291,3336.58479276,3336.58479276,3291.58696291,3291.58696291,3326.26096717,3326.26096717,3261.54914703,3261.54914703,3306.60160822,3306.60160822,3203.17404693,3203.17404693
2182,3390.58071623,3390.58071623,3345.31595408,3345.31595408,3390.58071623,3390.58071623,3345.31595408,3345.31595408,3380.07253813,3380.07253813,3314.73045318,3314.73045318,3360.07376724,3360.07376724,3255.34647983,3255.34647983
2183,3445.02500545,3445.02500545,3399.50379898,3399.50379898,3445.02500545,3445.02500545,3399.50379898,3399.50379898,3434.33251805,3434.33251805,3368.37037202,3368.37037202,3413.99197262,3413.99197262,3307.97042747,3307.97042747
2184,3499.9103484,3499.9103484,3454.14350623,3454.14350623,3499.9103484,3499.9103484,3454.14350623,3454.14350623,3489.03372728,3489.03372728,3422.46229638,3422.46229638,3468.34914361,3468.34914361,3361.03957269,3361.03957269
2185,3555.22972427,3555.22972427,3509.22835369,3509.22835369,3555.22972427,3555.22972427,3509.22835369,3509.22835369,3544.1692964,3544.1692964,3476.99994465,3476.99994465,3523.13851307,3523.13851307,3414.54793408,3414.54793408
2186,3612.69680849,3612.69680849,3566.45038108,3566.45038108,3612.69680849,3612.69680849,3566.45038108,3566.45038108,3601.44769015,3601.44769015,3533.66016473,3533.66016473,3580.05845766,3580.05845766,3470.14239774,3470.14239774
2187,3670.64116554,3670.64116554,3624.16136379,3624.16136379,3670.64116554,3670.64116554,3624.16136379,3624.16136379,3659.20374675,3659.20374675,3590.81008892,3590.81008892,3637.45374411,3637.45374411,3526.21957289,3526.21957289
2188,3729.05482256,3729.05482256,3682.35369237,3682.35369237,3729.05482256,3729.05482256,3682.35369237,3682.35369237,3717.42961938,3717.42961938,3648.44247365,3648.44247365,3695.31663896,3695.31663896,3582.77254741,3582.77254741
2189,3787.9301176,3787.9301176,3741.02003593,3741.02003593,3787.9301176,3787.9301176,3741.02003593,3741.02003593,3776.11779849,3776.11779849,3706.55043164,3706.55043164,3753.63975019,3753.63975019,3639.79477814,3639.79477814
2190,3847.25969196,3847.25969196,3800.15333985,3800.15333985,3847.25969196,3847.25969196,3800.15333985,3800.15333985,3835.26109799,3835.26109799,3765.1274115,3765.1274115,3812.4160128,3812.4160128,3697.28006871,3697.28006871
2191,3908.86577387,3908.86577387,3861.55406864,3861.55406864,3908.86577387,3908.86577387,3861.55406864,3861.55406864,3896.67621082,3896.67621082,3825.95771085,3825.95771085,3873.45136929,3873.45136929,3756.98078278,3756.98078278
2192,3970.96279025,3970.96279025,3923.45912651,3923.45912651,3970.96279025,3970.96279025,3923.45912651,3923.45912651,3958.58323444,3958.58323444,3887.29477775,3887.29477775,3934.97658893,3934.97658893,3817.18205475,3817.18205475
2193,4033.54255151,4033.54255151,3985.86069286,3985.86069286,4033.54255151,4033.54255151,3985.86069286,3985.86069286,4020.97412462,4020.97412462,3949.13121504,3949.13121504,3996.9837612,3996.9837612,3877.87687797,3877.87687797
2194,4096.59718469,4096.59718469,4048.75122558,4048.75122558,4096.59718469,4096.59718469,4048.75122558,4048.75122558,4083.84118136,4083.84118136,4011.45998546,4011.45998546,4059.46532435,4059.46532435,3939.05861934,3939.05861934
2195,4160.1191255,4160.1191255,4112.1234596,4112.1234596,4160.1191255,4160.1191255,4112.1234596,4112.1234596,4147.17703432,4147.17703432,4074.27439062,4074.27439062,4122.41405033,4122.41405033,4000.7209967,4000.7209967
2196,4226.03949271,4226.03949271,4177.88675852,4177.88675852,4226.03949271,4226.03949271,4177.88675852,4177.88675852,4212.90696985,4212.90696985,4139.46672964,4139.46672964,4187.74382531,4187.74382531,4064.72243909,4064.72243909
2197,4292.44711465,4292.44711465,4244.15259489,4244.15259489,4292.44711465,4292.44711465,4244.15259489,4244.15259489,4279.12588974,4279.12588974,4205.16622885,4205.16622885,4253.56102218,4253.56102218,4129.22623565,4129.22623565
2198,4359.33391153,4359.33391153,4310.91324691,4310.91324691,4359.33391153,4359.33391153,4310.91324691,4310.91324691,4345.82587871,4345.82587871,4271.36564739,4271.36564739,4319.85788097,4319.85788097,4194.22559831,4194.22559831
2199,4426.69211004,4426.69211004,4378.16125624,4378.16125624,4426.69211004,4426.69211004,4378.16125624,4378.16125624,4412.99935616,4412.99935616,4338.05809093,4338.05809093,4386.62698153,4386.62698153,4259.71410084,4259.71410084
2200,4494.51423546,4494.51423546,4445.88942734,4445.88942734,4494.51423546,4494.51423546,4445.88942734,4445.88942734,4480.63906115,4480.63906115,4405.23699025,4405.23699025,4453.86122805,4453.86122805,4325.6856559,4325.6856559
2201,4564.99546522,4564.99546522,4516.2695881,4516.2695881,4564.99546522,4564.99546522,4516.2695881,4516.2695881,4550.93450295,4550.93450295,4475.05755543,4475.05755543,4523.7375592,4523.7375592,4394.25815201,4394.25815201
2202,4636.2352666,4636.2352666,4587.41727087,4587.41727087,4636.2352666,4636.2352666,4587.41727087,4587.41727087,4621.99412969,4621.99412969,4545.66162186,4545.66162186,4594.37618777,4594.37618777,4463.60839058,4463.60839058
2203,4708.21475101,4708.21475101,4659.30792765,4659.30792765,4708.21475101,4708.21475101,4659.30792765,4659.30792765,4693.80109928,4693.80109928,4617.03065599,4617.03065599,4665.76036779,4665.76036779,4533.71810181,4533.71810181
2204,4780.91635622,4780.91635622,4731.91975169,4731.91975169,4780.91635622,4780.91635622,4731.91975169,4731.91975169,4766.33856149,4766.33856149,4689.14497407,4689.14497407,4737.87327748,4737.87327748,4604.56766439,4604.56766439
2205,4854.32367626,4854.32367626,4805.23319682,4805.23319682,4854.32367626,4854.32367626,4805.23319682,4805.23319682,4839.58978621,4839.58978621,4761.98413309,4761.98413309,4810.69814724,4810.69814724,4676.13649682,4676.13649682
2206,4930.49203989,4930.49203989,4881.27978873,4881.27978873,4930.49203989,4930.49203989,4881.27978873,4881.27978873,4915.60238812,4915.60238812,4837.55707834,4837.55707834,4886.26975927,4886.26975927,4750.39535811,4750.39535811
2207,5007.13558099,5007.13558099,4957.79506636,4957.79506636,5007.13558099,5007.13558099,4957.79506636,4957.79506636,4992.09538144,4992.09538144,4913.61373395,4913.61373395,4962.32006588,4962.32006588,4825.13255546,4825.13255546
2208,5084.24673566,5084.24673566,5034.77110711,5034.77110711,5084.24673566,5084.24673566,5034.77110711,5034.77110711,5069.05976744,5069.05976744,4990.14201456,4990.14201456,5038.83987241,5038.83987241,4900.33540263,4900.33540263
2209,5161.81835048,5161.81835048,5112.20063863,5112.20063863,5161.81835048,5161.81835048,5112.20063863,5112.20063863,5146.48739891,5146.48739891,5067.13176525,5067.13176525,5115.82088649,5115.82088649,4975.99330201,4975.99330201
2210,5239.84364118,5239.84364118,5190.07694015,5190.07694015,5239.84364118,5239.84364118,5190.07694015,5190.07694015,5224.37082931,5224.37082931,5144.57434442,5144.57434442,5193.25556119,5193.25556119,5052.09730753,5052.09730753
2211,5320.67003855,5320.67003855,5270.72579916,5270.72579916,5320.67003855,5320.67003855,5270.72579916,5270.72579916,5305.05012098,5305.05012098,5224.77387778,5224.77387778,5273.4699283,5273.4699283,5130.90983924,5130.90983924
2212,5402.02503805,5402.02503805,5351.8974903,5351.8974903,5402.02503805,5402.02503805,5351.8974903,5351.8974903,5386.25900762,5386.25900762,5305.49899068,5305.49899068,5354.21116548,5354.21116548,5210.23947618,5210.23947618
2213,5483.90009012,5483.90009012,5433.5844025,5433.5844025,5483.90009012,5483.90009012,5433.5844025,5433.5844025,5467.98859025,5467.98859025,5386.74105515,5386.74105515,5435.4703944,5435.4703944,5290.077654,5290.077654
2214,5566.28695859,5566.28695859,5515.77915624,5515.77915624,5566.28695859,5566.28695859,5515.77915624,5515.77915624,5550.2304571,5550.2304571,5468.49218024,5468.49218024,5517.23924431,5517.23924431,5370.41660683,5370.41660683
2215,5649.17771344,5649.17771344,5598.47460859,5598.47460859,5649.17771344,5649.17771344,5598.47460859,5598.47460859,5632.97663381,5632.97663381,5550.74509329,5550.74509329,5599.509799,5599.509799,5451.24923819,5451.24923819
2216,5735.0620926,5735.0620926,5684.13924584,5684.13924584,5735.0620926,5735.0620926,5684.13924584,5684.13924584,5718.70976924,5718.70976924,5635.94738303,5635.94738303,5684.74999446,5684.74999446,5534.97939536,5534.97939536
2217,5821.52719934,5821.52719934,5770.38315777,5770.38315777,5821.52719934,5821.52719934,5770.38315777,5770.38315777,5805.02386791,5805.02386791,5721.72946017,5721.72946017,5770.56818613,5770.56818613,5619.28015342,5619.28015342
2218,5908.56306928,5908.56306928,5857.19738517,5857.19738517,5908.56306928,5908.56306928,5857.19738517,5857.19738517,5891.90897979,5891.90897979,5808.08240571,5808.08240571,5856.95454336,5856.95454336,5704.14295197,5704.14295197
2219,5996.16008766,5996.16008766,5944.57319166,5944.57319166,5996.16008766,5996.16008766,5944.57319166,5944.57319166,5979.35558775,5979.35558775,5894.99776613,5894.99776613,5943.89967538,5943.89967538,5789.5597162,5789.5597162
2220,6084.30898593,6084.30898593,6032.50208329,6032.50208329,6084.30898593,6084.30898593,6032.50208329,6032.50208329,6067.35458283,6067.35458283,5982.46751083,5982.46751083,6031.39460555,6031.39460555,5875.52281127,5875.52281127
2221,6175.6475792,6175.6475792,6123.60043269,6123.60043269,6175.6475792,6175.6475792,6123.60043269,6123.60043269,6158.53663807,6158.53663807,6073.08691638,6073.08691638,6122.05451175,6122.05451175,5964.58142792,5964.58142792
2222,6267.61704503,6267.61704503,6215.33238797,6215.33238797,6267.61704503,6267.61704503,6215.33238797,6215.33238797,6250.35019004,6250.35019004,6164.34153755,6164.34153755,6213.34306121,6213.34306121,6054.26641317,6054.26641317
2223,6360.20604212,6360.20604212,6307.68747866,6307.68747866,6360.20604212,6360.20604212,6307.68747866,6307.68747866,6342.78403015,6342.78403015,6256.2212898,6256.2212898,6305.24921701,6305.24921701,6144.56819388,6144.56819388
2224,6453.40363556,6453.40363556,6400.65552038,6400.65552038,6453.40363556,6453.40363556,6400.65552038,6400.65552038,6435.82740832,6435.82740832,6348.71652668,6348.71652668,6397.76240266,6397.76240266,6235.47763989,6235.47763989
2225,6547.19929162,6547.19929162,6494.22663228,6494.22663228,6547.19929162,6547.19929162,6494.22663228,6494.22663228,6529.47001382,6529.47001382,6441.8180167,6441.8180167,6490.87248285,6490.87248285,6326.98604057,6326.98604057
2226,6644.38520075,6644.38520075,6591.17130356,6591.17130356,6644.38520075,6644.38520075,6591.17130356,6591.17130356,6626.49673265,6626.49673265,6538.27463619,6538.27463619,6587.34801273,6587.34801273,6421.79367878,6421.79367878
2227,6742.25081849,6742.25081849,6688.80196599,6688.80196599,6742.25081849,6742.25081849,6688.80196599,6688.80196599,6724.20453367,6724.20453367,6635.42101044,6635.42101044,6684.50208049,6684.50208049,6517.28312887,6517.28312887
2228,6840.78352801,6840.78352801,6787.10675037,6787.10675037,6840.78352801,6840.78352801,6787.10675037,6787.10675037,6822.58096771,6822.58096771,6733.24575988,6733.24575988,6782.32244465,6782.32244465,6613.44362664,6613.44362664
2229,6939.97117335,6939.97117335,6886.07413763,6886.07413763,6939.97117335,6939.97117335,6886.07413763,6886.07413763,6921.61408862,6921.61408862,6831.73797807,6831.73797807,6880.79736697,6880.79736697,6710.26488075,6710.26488075
2230,7039.80205201,7039.80205201,6985.69297263,6985.69297263,7039.80205201,7039.80205201,6985.69297263,6985.69297263,7021.29243433,7021.29243433,6930.88721202,6930.88721202,6979.91559361,6979.91559361,6807.73705356,6807.73705356
2231,7143.22945229,7143.22945229,7088.89463927,7088.89463927,7143.22945229,7143.22945229,7088.89463927,7088.89463927,7124.56179979,7124.56179979,7033.60263795,7033.60263795,7082.60572045,7082.60572045,6908.71812007,6908.71812007
2232,7247.38486411,7247.38486411,7192.83363007,7192.83363007,7247.38486411,7247.38486411,7192.83363007,7192.83363007,7228.5614043,7228.5614043,7137.06161902,7137.06161902,7186.02399546,7186.02399546,7010.4361142,7010.4361142
2233,7352.2544743,7352.2544743,7297.4967901,7297.4967901,7352.2544743,7352.2544743,7297.4967901,7297.4967901,7333.27761094,7333.27761094,7241.25151746,7241.25151746,7290.15702124,7290.15702124,7112.87910502,7112.87910502
2234,7457.82498072,7457.82498072,7402.87137022,7402.87137022,7457.82498072,7457.82498072,7402.87137022,7402.87137022,7438.69733345,7438.69733345,7346.16021678,7346.16021678,7394.99195075,7394.99195075,7216.03568124,7216.03568124
2235,7564.08358293,7564.08358293,7508.94503824,7508.94503824,7564.08358293,7564.08358293,7508.94503824,7508.94503824,7544.80801584,7544.80801584,7451.77610113,7451.77610113,7500.51646726,7500.51646726,7319.89493155,7319.89493155
2236,7674.15167719,7674.15167719,7618.81717034,7618.81717034,7674.15167719,7674.15167719,7618.81717034,7618.81717034,7654.72337957,7654.72337957,7561.17576459,7561.17576459,7609.82620452,7609.82620452,7427.47957701,7427.47957701
2237,7784.99618645,7784.99618645,7729.47769701,7729.47769701,7784.99618645,7784.99618645,7729.47769701,7729.47769701,7765.4182714,7765.4182714,7671.37262445,7671.37262445,7719.91396958,7719.91396958,7535.85649698,7535.85649698
2238,7896.60214918,7896.60214918,7840.91224794,7840.91224794,7896.60214918,7896.60214918,7840.91224794,7840.91224794,7876.87790799,7876.87790799,7782.35283599,7782.35283599,7830.76525113,7830.76525113,7645.01264721,7645.01264721
2239,8008.95516238,8008.95516238,7953.10690855,7953.10690855,8008.95516238,8008.95516238,7953.10690855,7953.10690855,7989.08810377,7989.08810377,7894.1031247,7894.1031247,7942.36613549,7942.36613549,7754.93555252,7754.93555252
2240,8122.0413705,8122.0413705,8066.04822926,8066.04822926,8122.0413705,8122.0413705,8066.04822926,8066.04822926,8102.03524883,8102.03524883,8006.61076361,8006.61076361,8054.7032848,8054.7032848,7865.61328501,7865.61328501
2241,8239.15755976,8239.15755976,8183.01096143,8183.01096143,8239.15755976,8239.15755976,8183.01096143,8183.01096143,8219.00829663,8219.00829663,8123.12721456,8123.12721456,8171.04666509,8171.04666509,7980.24072479,7980.24072479
2242,8357.09915167,8357.09915167,8300.81347863,8300.81347863,8357.09915167,8357.09915167,8300.81347863,8300.81347863,8336.81076525,8336.81076525,8240.49489318,8240.49489318,8288.21870576,8288.21870576,8095.71660222,8095.71660222
2243,8475.85005901,8475.85005901,8419.44022807,8419.44022807,8475.85005901,8475.85005901,8419.44022807,8419.44022807,8455.42674694,8455.42674694,8358.69877927,8358.69877927,8406.20380671,8406.20380671,8212.02680034,8212.02680034
2244,8595.39479945,8595.39479945,8538.87616015,8538.87616015,8595.39479945,8595.39479945,8538.87616015,8538.87616015,8574.84097809,8574.84097809,8477.72447033,8477.72447033,8524.98701223,8524.98701223,8329.15781997,8329.15781997
2245,8715.7184828,8715.7184828,8659.10673595,8659.10673595,8715.7184828,8715.7184828,8659.10673595,8659.10673595,8695.03881524,8695.03881524,8597.55815643,8597.55815643,8644.55398734,8644.55398734,8447.09675555,8447.09675555
2246,8840.30086504,8840.30086504,8783.589773,8783.589773,8840.30086504,8840.30086504,8783.589773,8783.589773,8819.49205637,8819.49205637,8721.63395249,8721.63395249,8768.35664039,8768.35664039,8569.21841961,8569.21841961
2247,8965.75859144,8965.75859144,8908.96472225,8908.96472225,8965.75859144,8965.75859144,8908.96472225,8908.96472225,8944.82558879,8944.82558879,8846.61582942,8846.61582942,8893.03973561,8893.03973561,8692.24599765,8692.24599765
2248,9092.07445256,9092.07445256,9035.21485367,9035.21485367,9092.07445256,9092.07445256,9035.21485367,9035.21485367,9071.02238448,9071.02238448,8972.48759907,8972.48759907,9018.58659259,9018.58659259,8816.16432038,8816.16432038
2249,9219.23189037,9219.23189037,9162.32398758,9162.32398758,9219.23189037,9219.23189037,9162.32398758,9162.32398758,9198.06610559,9198.06610559,9099.23373701,9099.23373701,9144.98122195,9144.98122195,8940.95888414,8940.95888414
2250,9347.21498356,9347.21498356,9290.27650018,9290.27650018,9347.21498356,9347.21498356,9290.27650018,9290.27650018,9325.9410784,9325.9410784,9226.83935482,9226.83935482,9272.20829967,9272.20829967,9066.61582405,9066.61582405
2251,9479.69426756,9479.69426756,9422.721206,9422.721206,9479.69426756,9479.69426756,9422.721206,9422.721206,9458.3097949,9458.3097949,9358.92926624,9358.92926624,9403.90953309,9403.90953309,9196.69794702,9196.69794702
2252,9613.10007232,9613.10007232,9556.11097912,9556.11097912,9613.10007232,9613.10007232,9556.11097912,9556.11097912,9591.61093765,9591.61093765,9491.98124361,9491.98124361,9536.54445497,9536.54445497,9327.74516715,9327.74516715
2253,9747.41405527,9747.41405527,9690.42789709,9690.42789709,9747.41405527,9747.41405527,9690.42789709,9690.42789709,9725.82634747,9725.82634747,9625.97791655,9625.97791655,9670.09529907,9670.09529907,9459.74126423,9459.74126423
2254,9882.61857248,9882.61857248,9825.65463602,9825.65463602,9882.61857248,9882.61857248,9825.65463602,9825.65463602,9860.93860148,9860.93860148,9760.90262336,9760.90262336,9804.54503705,9804.54503705,9592.67073086,9592.67073086
2255,10018.696662,10018.696662,9961.77447392,9961.77447392,10018.696662,10018.696662,9961.77447392,9961.77447392,9996.93098494,9996.93098494,9896.7393806,9896.7393806,9939.87735065,9939.87735065,9726.51874282,9726.51874282
2256,10159.5177351,10159.5177351,10102.6354478,10102.6354478,10159.5177351,10159.5177351,10102.6354478,10102.6354478,10137.6648256,10137.6648256,10037.3120586,10037.3120586,10079.9319057,10079.9319057,9865.0445058,9865.0445058
2257,10301.3179593,10301.3179593,10244.4958733,10244.4958733,10301.3179593,10301.3179593,10244.4958733,10244.4958733,10279.3847112,10279.3847112,10178.9041262,10178.9041262,10220.9751132,10220.9751132,10004.5965619,10004.5965619
2258,10444.0778364,10444.0778364,10387.3366043,10387.3366043,10444.0778364,10444.0778364,10387.3366043,10387.3366043,10422.0713279,10422.0713279,10321.496997,10321.496997,10362.9881037,10362.9881037,10145.1576244,10145.1576244
2259,10587.7786156,10587.7786156,10531.1391438,10531.1391438,10587.7786156,10587.7786156,10531.1391438,10531.1391438,10565.7061446,10565.7061446,10465.0728375,10465.0728375,10505.952793,10505.952793,10286.711166,10286.711166
2260,10732.4022747,10732.4022747,10675.8856438,10675.8856438,10732.4022747,10732.4022747,10675.8856438,10675.8856438,10710.271383,10710.271383,10609.614534,10609.614534,10649.8518525,10649.8518525,10429.2413868,10429.2413868
2261,10882.0254278,10882.0254278,10825.6318265,10825.6318265,10882.0254278,10882.0254278,10825.6318265,10825.6318265,10859.8355846,10859.8355846,10759.1536245,10759.1536245,10798.7313144,10798.7313144,10576.7125847,10576.7125847
2262,11032.6819832,11032.6819832,10976.4332026,10976.4332026,11032.6819832,11032.6819832,10976.4332026,10976.4332026,11010.4410939,11010.4410939,10909.7708789,10909.7708789,10948.6563099,10948.6563099,10725.273511,10725.273511
2263,11184.3512559,11184.3512559,11128.2693579,11128.2693579,11184.3512559,11184.3512559,11128.2693579,11128.2693579,11162.0674082,11162.0674082,11061.4464434,11061.4464434,11099.6068388,11099.6068388,10874.9057813,10874.9057813
2264,11337.0133583,11337.0133583,11281.1205806,11281.1205806,11337.0133583,11337.0133583,11281.1205806,11281.1205806,11314.6948548,11314.6948548,11214.1612608,11214.1612608,11251.5637348,11251.5637348,11025.5918177,11025.5918177
2265,11490.6491796,11490.6491796,11434.9678579,11434.9678579,11490.6491796,11490.6491796,11434.9678579,11434.9678579,11468.3045582,11468.3045582,11367.8970345,11367.8970345,11404.5086325,11404.5086325,11177.3148131,11177.3148131
2266,11649.5511252,11649.5511252,11594.0833246,11594.0833246,11649.5511252,11649.5511252,11594.0833246,11594.0833246,11627.180918,11627.180918,11526.9018603,11526.9018603,11562.7026191,11562.7026191,11334.2531706,11334.2531706
2267,11809.5424741,11809.5424741,11754.3111532,11754.3111532,11809.5424741,11809.5424741,11754.3111532,11754.3111532,11787.1556046,11787.1556046,11687.0451019,11687.0451019,11722.0010935,11722.0010935,11492.3470878,11492.3470878
2268,11970.6013145,11970.6013145,11915.6296065,11915.6296065,11970.6013145,11970.6013145,11915.6296065,11915.6296065,11948.2068823,11948.2068823,11848.3055697,11848.3055697,11882.3828889,11882.3828889,11651.5770373,11651.5770373
2269,12132.7065855,12132.7065855,12078.017706,12078.017706,12132.7065855,12132.7065855,12078.017706,12078.017706,12110.3138933,12110.3138933,12010.6629138,12010.6629138,12043.827721,12043.827721,11811.9243445,11811.9243445
2270,12295.8380524,12295.8380524,12241.4552247,12241.4552247,12295.8380524,12295.8380524,12241.4552247,12241.4552247,12273.4566232,12273.4566232,12174.0975853,12174.0975853,12206.3161536,12206.3161536,11973.3711496,11973.3711496
