"Years","Run_1","Run_2","Run_3","Run_4","Run_5","Run_6","Run_7","Run_8","Run_9","Run_10","Run_11","Run_12","Run_13","Run_14","Run_15","Run_16"
2079,5.68482286405,5.68482286405,5.60873937785,5.60873937785,5.68482286405,5.68482286405,5.60873937785,5.60873937785,5.68573707452,5.68573707452,5.61185296498,5.61185296498,5.67320128853,5.67320128853,5.57517334945,5.57517334945
2080,5.94594505554,5.94594505554,5.86518044511,5.86518044511,5.94594505554,5.94594505554,5.86518044511,5.86518044511,5.94673237709,5.94673237709,5.86796241722,5.86796241722,5.93320380819,5.93320380819,5.8283647307,5.8283647307
2081,6.23289900162,6.23289900162,6.14699656915,6.14699656915,6.23289900162,6.23289900162,6.14699656915,6.14699656915,6.2335422741,6.2335422741,6.14940073945,6.14940073945,6.21892377928,6.21892377928,6.10659853709,6.10659853709
2082,6.52821410697,6.52821410697,6.43694746548,6.43694746548,6.52821410697,6.52821410697,6.43694746548,6.43694746548,6.52869173433,6.52869173433,6.4389134016,6.4389134016,6.51292322976,6.51292322976,6.39272849342,6.39272849342
2083,6.83188575376,6.83188575376,6.73502558406,6.73502558406,6.83188575376,6.83188575376,6.73502558406,6.73502558406,6.83217461239,6.83217461239,6.73648845487,6.73648845487,6.81519475345,6.81519475345,6.68673878429,6.68673878429
2084,7.14389832933,7.14389832933,7.04121228818,7.04121228818,7.14389832933,7.14389832933,7.04121228818,7.04121228818,7.14397394215,7.14397394215,7.04210337049,7.04210337049,7.12572018937,7.12572018937,6.98860320473,6.98860320473
2085,7.4642250251,7.4642250251,7.35547769699,7.35547769699,7.4642250251,7.4642250251,7.35547769699,7.35547769699,7.46406173234,7.46406173234,7.35572487268,7.35572487268,7.44447042095,7.44447042095,7.29828500408,7.29828500408
2086,7.8151227714,7.8151227714,7.6997463944,7.6997463944,7.8151227714,7.8151227714,7.6997463944,7.6997463944,7.81469239319,7.81469239319,7.69927248025,7.69927248025,7.79363856192,7.79363856192,7.63752374121,7.63752374121
2087,8.17602029683,8.17602029683,8.05373974331,8.05373974331,8.17602029683,8.17602029683,8.05373974331,8.05373974331,8.17529234184,8.17529234184,8.05245893721,8.05245893721,8.15270199292,8.15270199292,7.98618132103,7.98618132103
2088,8.54691470196,8.54691470196,8.41745248918,8.41745248918,8.54691470196,8.54691470196,8.41745248918,8.41745248918,8.54585674817,8.54585674817,8.41527339796,8.41527339796,8.52165452904,8.52165452904,8.34424272461,8.34424272461
2089,8.9277907329,8.9277907329,8.79086683747,8.79086683747,8.9277907329,8.9277907329,8.79086683747,8.79086683747,8.92636870897,8.92636870897,8.78769329675,8.78769329675,8.90047798606,8.90047798606,8.71168142749,8.71168142749
2090,9.31862058584,9.31862058584,9.17395232189,9.17395232189,9.31862058584,9.31862058584,9.17395232189,9.17395232189,9.31679904334,9.31679904334,9.16968418951,9.16968418951,9.28914198044,9.28914198044,9.08845925543,9.08845925543
2091,9.74544642579,9.74544642579,9.59233859079,9.59233859079,9.74544642579,9.74544642579,9.59233859079,9.59233859079,9.74318233641,9.74318233641,9.58685665675,9.58685665675,9.71360058568,9.71360058568,9.49995005056,9.49995005056
2092,10.1841688527,10.1841688527,10.022293938,10.022293938,10.1841688527,10.1841688527,10.022293938,10.022293938,10.1814203656,10.1814203656,10.0154798198,10.0154798198,10.1498237324,10.1498237324,9.9226227889,9.9226227889
2093,10.634787215,10.634787215,10.4638166217,10.4638166217,10.634787215,10.634787215,10.4638166217,10.4638166217,10.63151007,10.63151007,10.4555449152,10.4555449152,10.5978069102,10.5978069102,10.3564642287,10.3564642287
2094,11.0972870306,11.0972870306,10.9168907359,10.9168907359,11.0972870306,11.0972870306,10.9168907359,10.9168907359,11.0934349966,11.0934349966,10.9070302928,10.9070302928,11.0575323019,11.0575323019,10.8014484915,10.8014484915
2095,11.5716398052,11.5716398052,11.3814861213,11.3814861213,11.5716398052,11.5716398052,11.3814861213,11.3814861213,11.5671650987,11.5671650987,11.369901272,11.369901272,11.5289685878,11.5289685878,11.2575369363,11.2575369363
2096,12.0882612008,12.0882612008,11.8875109999,11.8875109999,12.0882612008,12.0882612008,11.8875109999,11.8875109999,12.0831013048,12.0831013048,11.8740270495,11.8740270495,12.0424127468,12.0424127468,11.7542926405,11.7542926405
2097,12.6189602519,12.6189602519,12.4072329427,12.4072329427,12.6189602519,12.6189602519,12.4072329427,12.4072329427,12.6130590963,12.6130590963,12.3916904703,12.3916904703,12.5697696187,12.5697696187,12.2642609811,12.2642609811
2098,13.1637387714,13.1637387714,12.9406549555,12.9406549555,13.1637387714,13.1637387714,12.9406549555,12.9406549555,13.1570373172,13.1570373172,12.9228858238,12.9228858238,13.1110365265,13.1110365265,12.7874315399,12.7874315399
2099,13.7225831427,13.7225831427,13.4877640521,13.4877640521,13.7225831427,13.7225831427,13.4877640521,13.4877640521,13.7150200449,13.7150200449,13.4675933445,13.4675933445,13.6661961277,13.6661961277,13.3237801438,13.3237801438
2100,14.2954641606,14.2954641606,14.048531233,14.048531233,14.2954641606,14.2954641606,14.048531233,14.048531233,14.2869763966,14.2869763966,14.0257790886,14.0257790886,14.2352162287,14.2352162287,13.8732687648,13.8732687648
2101,14.8851074566,14.8851074566,14.6256353976,14.6256353976,14.8851074566,14.8851074566,14.6256353976,14.6256353976,14.8756284484,14.8756284484,14.6001119215,14.6001119215,14.8208073491,14.8208073491,14.4385319972,14.4385319972
2102,15.4903174972,15.4903174972,15.2179100108,15.2179100108,15.4903174972,15.4903174972,15.2179100108,15.2179100108,15.4797779614,15.4797779614,15.1894171302,15.1894171302,15.4217742957,15.4217742957,15.0184039681,15.0184039681
2103,16.1111418874,16.1111418874,15.8254115197,15.8254115197,16.1111418874,16.1111418874,15.8254115197,15.8254115197,16.0994696602,16.0994696602,15.7937426294,15.7937426294,16.0381608465,16.0381608465,15.6129297104,15.6129297104
2104,16.7476141512,16.7476141512,16.4481807002,16.4481807002,16.7476141512,16.7476141512,16.4481807002,16.4481807002,16.7347349683,16.7347349683,16.4131229531,16.4131229531,16.6699975524,16.6699975524,16.2221410976,16.2221410976
2105,17.3997536346,17.3997536346,17.086242868,17.086242868,17.3997536346,17.3997536346,17.086242868,17.086242868,17.385591864,17.385591864,17.0475793252,17.0475793252,17.3173016213,17.3173016213,16.8460570002,16.8460570002
2106,18.1027331154,18.1027331154,17.774138141,17.774138141,18.1027331154,18.1027331154,17.774138141,17.774138141,18.087181228,18.087181228,17.7315641337,17.7315641337,18.0150728573,18.0150728573,17.5187132805,17.5187132805
2107,18.8239862512,18.8239862512,18.4798932387,18.4798932387,18.8239862512,18.8239862512,18.4798932387,18.4798932387,18.8069575191,18.8069575191,18.4331596838,18.4331596838,18.7308904412,18.7308904412,18.2085600836,18.2085600836
2108,19.5635734334,19.5635734334,19.2035789915,19.2035789915,19.5635734334,19.5635734334,19.2035789915,19.2035789915,19.5449775208,19.5449775208,19.152426063,19.152426063,19.4648102184,19.4648102184,18.915654665,18.915654665
2109,20.3215398727,20.3215398727,19.945249498,19.945249498,20.3215398727,20.3215398727,19.945249498,19.945249498,20.3012840041,20.3012840041,19.8894100554,19.8894100554,20.216874145,20.216874145,19.6400413497,19.6400413497
2110,21.0979155028,21.0979155028,20.7049423422,20.7049423422,21.0979155028,21.0979155028,20.7049423422,20.7049423422,21.0759055439,21.0759055439,20.6441451009,20.6441451009,20.9871101091,20.9871101091,20.3817515083,20.3817515083
2111,21.9343965688,21.9343965688,21.5235812098,21.5235812098,21.9343965688,21.9343965688,21.5235812098,21.5235812098,21.9104912615,21.9104912615,21.4574240177,21.4574240177,21.816988647,21.816988647,21.1810500489,21.1810500489
2112,22.7922739475,22.7922739475,22.3631899153,22.3631899153,22.7922739475,22.7922739475,22.3631899153,22.3631899153,22.7663654572,22.7663654572,22.2913615705,22.2913615705,22.667993838,22.667993838,22.0005237171,22.0005237171
2113,23.6716239632,23.6716239632,23.2238603984,23.2238603984,23.6716239632,23.6716239632,23.2238603984,23.2238603984,23.6436001405,23.6436001405,23.1460367469,23.1460367469,23.5401968426,23.5401968426,22.8402489869,22.8402489869
2114,24.5725063699,24.5725063699,24.105666072,24.105666072,24.5725063699,24.5725063699,24.105666072,24.105666072,24.5422524219,24.5422524219,24.0215149128,24.0215149128,24.4336540593,24.4336540593,23.7002891301,23.7002891301
2115,25.4949642939,25.4949642939,25.0086621577,25.0086621577,25.4949642939,25.4949642939,25.0086621577,25.0086621577,25.4623643157,25.4623643157,24.9178477401,24.9178477401,25.3484069391,25.3484069391,24.580694178,24.580694178
2116,26.4895472259,26.4895472259,25.9824442358,25.9824442358,26.4895472259,26.4895472259,25.9824442358,25.9824442358,26.4544168805,26.4544168805,25.8844393747,25.8844393747,26.3347075173,26.3347075173,25.5301905624,25.5301905624
2117,27.5091132928,27.5091132928,26.9807910968,26.9807910968,27.5091132928,27.5091132928,26.9807910968,26.9807910968,27.4713201718,27.4713201718,26.8752116347,26.8752116347,27.3456734957,27.3456734957,26.5033143368,26.5033143368
2118,28.5537558311,28.5537558311,28.003820103,28.003820103,28.5537558311,28.5537558311,28.003820103,28.003820103,28.5131624734,28.5131624734,27.8902665633,27.8902665633,28.3813925099,28.3813925099,27.5001657094,27.5001657094
2119,29.6235499698,29.6235499698,29.0516277131,29.0516277131,29.6235499698,29.6235499698,29.0516277131,29.0516277131,29.5800162096,29.5800162096,28.9296921995,28.9296921995,29.441936521,29.441936521,28.5208314479,28.5208314479
2120,30.7185526385,30.7185526385,30.1242900252,30.1242900252,30.7185526385,30.7185526385,30.1242900252,30.1242900252,30.6719377429,30.6719377429,29.9935625011,29.9935625011,30.5273616328,30.5273616328,29.5653848614,29.5653848614
2121,31.8853018642,31.8853018642,31.2674653613,31.2674653613,31.8853018642,31.8853018642,31.2674653613,31.2674653613,31.8353916497,31.8353916497,31.1273289443,31.1273289443,31.6839114019,31.6839114019,30.6786228663,30.6786228663
2122,33.0802053417,33.0802053417,32.4384402887,32.4384402887,33.0802053417,33.0802053417,32.4384402887,32.4384402887,33.0268429872,33.0268429872,32.2884371208,32.2884371208,32.8682542144,32.8682542144,31.8185932827,31.8185932827
2123,34.3033537197,34.3033537197,33.6373411727,33.6373411727,34.3033537197,34.3033537197,33.6373411727,33.6373411727,34.2463769159,34.2463769159,33.4769965326,33.4769965326,34.0804752503,34.0804752503,32.9854058736,32.9854058736
2124,35.5548180289,35.5548180289,34.8642709707,34.8642709707,35.5548180289,35.5548180289,34.8642709707,34.8642709707,35.4940621656,35.4940621656,34.6931026522,34.6931026522,35.3206435243,35.3206435243,34.1791571754,34.1791571754
2125,36.8346498013,36.8346498013,36.1193100939,36.1193100939,36.8346498013,36.8346498013,36.1193100939,36.1193100939,36.7699508473,36.7699508473,35.936836869,35.936836869,36.5888117234,36.5888117234,35.3999305252,35.3999305252
2126,37.2175029639,37.2175029639,36.4951191159,36.4951191159,37.2175029639,37.2175029639,36.4951191159,36.4951191159,37.150370283,37.150370283,36.3055839639,36.3055839639,36.965898731,36.965898731,35.7587230421,35.7587230421
2127,37.5984993081,37.5984993081,36.8694512357,36.8694512357,37.5984993081,37.5984993081,36.8694512357,36.8694512357,37.5289227613,37.5289227613,36.6728172644,36.6728172644,37.3411468291,37.3411468291,36.1160874696,36.1160874696
2128,37.9773927166,37.9773927166,37.2420598709,37.2420598709,37.9773927166,37.9773927166,37.2420598709,37.2420598709,37.9053704957,37.9053704957,37.0383146085,37.0383146085,37.7143215934,37.7143215934,36.4718118521,36.4718118521
2129,38.3539447126,38.3539447126,37.6127047553,37.6127047553,38.3539447126,38.3539447126,37.6127047553,37.6127047553,38.2794813952,38.2794813952,37.4018545126,37.4018545126,38.0851941364,38.0851941364,36.8256843928,36.8256843928
2130,38.7279243854,38.7279243854,37.9811521757,37.9811521757,38.7279243854,38.7279243854,37.9811521757,37.9811521757,38.6510294462,38.6510294462,37.7632177296,37.7632177296,38.4535414568,38.4535414568,37.1774949212,37.1774949212
2131,39.1379986241,39.1379986241,38.3853161817,38.3853161817,39.1379986241,39.1379986241,38.3853161817,38.3853161817,39.0586062663,39.0586062663,38.1601052697,38.1601052697,38.8577578726,38.8577578726,37.564359327,37.564359327
2132,39.5459593371,39.5459593371,38.7877135861,38.7877135861,39.5459593371,39.5459593371,38.7877135861,38.7877135861,39.464081099,39.464081099,38.5552534376,38.5552534376,39.2599065952,39.2599065952,37.949589156,37.949589156
2133,39.9515688557,39.9515688557,39.1880978369,39.1880978369,39.9515688557,39.9515688557,39.1880978369,39.1880978369,39.8672196132,39.8672196132,38.9484256274,38.9484256274,39.6597548578,39.6597548578,38.3329524383,38.3329524383
2134,40.3545981196,40.3545981196,39.5862321713,39.5862321713,40.3545981196,40.3545981196,39.5862321713,39.5862321713,40.2677953792,40.2677953792,39.3393929511,39.3393929511,40.0570775265,40.0570775265,38.7142241087,38.7142241087
2135,40.7548263039,40.7548263039,39.9818890054,39.9818890054,40.7548263039,40.7548263039,39.9818890054,39.9818890054,40.6655896666,40.6655896666,39.7279341287,39.7279341287,40.4516569579,40.4516569579,39.093186079,39.093186079
2136,41.1917841029,41.1917841029,40.4138418766,40.4138418766,41.1917841029,41.1917841029,40.4138418766,40.4138418766,41.1000460194,41.1000460194,40.1525747572,40.1525747572,40.8827275149,40.8827275149,39.5077431745,39.5077431745
2137,41.6265310167,41.6265310167,40.8438792304,40.8438792304,41.6265310167,41.6265310167,40.8438792304,40.8438792304,41.5323086019,41.5323086019,40.57534428,40.57534428,41.3116357603,41.3116357603,39.920525163,39.920525163
2138,42.0588352576,42.0588352576,41.2717616238,41.2717616238,42.0588352576,42.0588352576,41.2717616238,41.2717616238,41.9621472503,41.9621472503,40.9960081388,40.9960081388,41.7381521248,41.7381521248,40.331299105,40.331299105
2139,42.4884736683,42.4884736683,41.6972596575,41.6972596575,42.4884736683,42.4884736683,41.6972596575,41.6972596575,42.3893402243,42.3893402243,41.414341208,41.414341208,42.1620554789,42.1620554789,40.7398415622,40.7398415622
2140,42.9152313021,42.9152313021,42.1201532496,42.1201532496,42.9152313021,42.9152313021,42.1201532496,42.1201532496,42.8136738404,42.8136738404,41.8301272268,41.8301272268,42.5831327645,42.5831327645,41.145938019,41.145938019
2141,43.3795280016,43.3795280016,42.5801093156,42.5801093156,43.3795280016,43.3795280016,42.5801093156,42.5801093156,43.2754712168,43.2754712168,42.2827568555,42.2827568555,43.041488199,43.041488199,41.5883293338,41.5883293338
2142,43.8416209306,43.8416209306,43.0381160159,43.0381160159,43.8416209306,43.8416209306,43.0381160159,43.0381160159,43.735082362,43.735082362,42.7334833287,42.7334833287,43.4976833336,43.4976833336,42.0288963338,42.0288963338
2143,44.3012805722,44.3012805722,43.4939390645,43.4939390645,44.3012805722,44.3012805722,43.4939390645,43.4939390645,44.1922788198,44.1922788198,43.1820755389,43.1820755389,43.9514902871,43.9514902871,42.4674094566,42.4674094566
2144,44.7582859336,44.7582859336,43.9473538144,43.9473538144,44.7582859336,44.7582859336,43.9473538144,43.9473538144,44.6468406855,44.6468406855,43.6283120999,43.6283120999,44.4026898182,44.4026898182,42.9036491514,42.9036491514
2145,45.2124241418,45.2124241418,44.3981445954,44.3981445954,45.2124241418,45.2124241418,44.3981445954,44.3981445954,45.0985561977,45.0985561977,44.071980673,44.071980673,44.8510708975,44.8510708975,43.3374051422,43.3374051422
2146,45.7050346883,45.7050346883,44.8869055876,44.8869055876,45.7050346883,45.7050346883,44.8869055876,44.8869055876,45.5886597325,45.5886597325,44.5533742623,44.5533742623,45.3376401432,45.3376401432,43.8082942739,43.8082942739
2147,46.1955128958,46.1955128958,45.3737618597,45.3737618597,46.1955128958,46.1955128958,45.3737618597,45.3737618597,46.0766476,46.0766476,45.0329070761,45.0329070761,45.8221145053,45.8221145053,44.2773854635,44.2773854635
2148,46.683628784,46.683628784,45.8584812426,45.8584812426,46.683628784,46.683628784,45.8584812426,45.8584812426,46.562290755,46.562290755,45.5103497167,45.5103497167,46.3042657378,46.3042657378,44.7444515437,44.7444515437
2149,47.1691608456,47.1691608456,46.3408407952,46.3408407952,47.1691608456,47.1691608456,46.3408407952,46.3408407952,47.0453687814,47.0453687814,45.9854824795,45.9854824795,46.7838743209,46.7838743209,45.2092753586,45.2092753586
2150,47.651895666,47.651895666,46.8206262318,46.8206262318,47.651895666,47.651895666,46.8206262318,46.8206262318,47.5256694764,47.5256694764,46.4580946752,46.4580946752,47.2607290222,47.2607290222,45.6716490095,45.6716490095
2151,48.1741281465,48.1741281465,47.339396415,47.339396415,48.1741281465,48.1741281465,47.339396415,47.339396415,48.0453749673,48.0453749673,46.9694211649,46.9694211649,47.776775683,47.776775683,46.1721058636,46.1721058636
2152,48.6943384522,48.6943384522,47.8563571611,47.8563571611,48.6943384522,48.6943384522,47.8563571611,47.8563571611,48.5630742617,48.5630742617,47.4789802126,47.4789802126,48.2908328901,48.2908328901,46.6708455126,46.6708455126
2153,49.2122943531,49.2122943531,48.3712760234,48.3712760234,49.2122943531,49.2122943531,48.3712760234,48.3712760234,49.0785361175,49.0785361175,47.986542275,47.986542275,48.8026704648,48.8026704648,47.1676414557,47.1676414557
2154,49.7277721112,49.7277721112,48.8839294819,48.8839294819,49.7277721112,49.7277721112,48.8839294819,48.8839294819,49.5915380248,49.5915380248,48.4918874516,48.4918874516,49.31206705,49.31206705,47.6622771266,47.6622771266
2155,50.2405561221,50.2405561221,49.3941024551,49.3941024551,50.2405561221,50.2405561221,49.3941024551,49.3941024551,50.1018657906,50.1018657906,48.9948048241,48.9948048241,49.818809671,49.818809671,48.1545451587,48.1545451587
2156,50.7930454161,50.7930454161,49.9434832064,49.9434832064,50.7930454161,50.7930454161,49.9434832064,49.9434832064,50.6518010158,50.6518010158,49.5366444597,49.5366444597,50.3649402511,50.3649402511,48.6850840491,48.6850840491
2157,51.3436185862,51.3436185862,50.491155005,50.491155005,51.3436185862,51.3436185862,50.491155005,50.491155005,51.1998362897,51.1998362897,50.0768176643,50.0768176643,50.9091849436,50.9091849436,49.213998324,49.213998324
2158,51.8920396881,51.8920396881,51.0368831246,51.0368831246,51.8920396881,51.8920396881,51.0368831246,51.0368831246,51.7457367873,51.7457367873,50.6150929903,50.6150929903,51.451310243,51.451310243,49.7410603613,49.7410603613
2159,52.4380813532,52.4380813532,51.5804415791,51.5804415791,52.4380813532,52.4380813532,51.5804415791,51.5804415791,52.2892765625,52.2892765625,51.1512486299,51.1512486299,51.9910915994,51.9910915994,50.2660524328,50.2660524328
2160,52.9815244479,52.9815244479,52.1216127053,52.1216127053,52.9815244479,52.9815244479,52.1216127053,52.1216127053,52.8302381318,52.8302381318,51.6850717759,51.6850717759,52.5283129815,52.5283129815,50.7887659954,50.7887659954
